<number of tasks>
89
<cycle time>
14
<task times>
1 1
2 2
3 3
4 4
5 5
6 6
7 7
8 8
9 9
10 10
11 1
12 2
13 3
14 4
15 5
16 6
17 7
18 8
19 9
20 10
21 1
22 2
23 3
24 4
25 5
26 6
27 7
28 8
29 9
30 10
31 1
32 2
33 3
34 4
35 5
36 6
37 7
38 8
39 9
40 10
41 1
42 2
43 3
44 4
45 5
46 6
47 7
48 8
49 9
50 10
51 1
52 2
53 3
54 4
55 5
56 6
57 7
58 8
59 9
60 10
61 1
62 2
63 3
64 4
65 5
66 6
67 7
68 8
69 9
70 10
71 1
72 2
73 3
74 4
75 5
76 6
77 7
78 8
79 9
80 10
81 1
82 2
83 3
84 4
85 5
86 6
87 7
88 8
89 9
<hazardous>
1 0
2 0
3 0
4 0
5 0
6 0
7 0
8 0
9 1
10 0
11 0
12 0
13 0
14 0
15 1
16 1
17 0
18 1
19 1
20 0
21 0
22 1
23 0
24 0
25 0
26 0
27 0
28 0
29 0
30 0
31 1
32 1
33 0
34 0
35 0
36 0
37 0
38 0
39 0
40 0
41 0
42 1
43 1
44 0
45 1
46 0
47 1
48 0
49 0
50 0
51 0
52 0
53 0
54 0
55 1
56 0
57 0
58 0
59 0
60 1
61 1
62 0
63 0
64 1
65 0
66 0
67 0
68 0
69 0
70 0
71 0
72 1
73 0
74 0
75 0
76 0
77 0
78 0
79 0
80 1
81 0
82 0
83 0
84 1
85 1
86 0
87 0
88 1
89 0
<Demand>
1 7
2 43
3 18
4 64
5 7
6 19
7 12
8 65
9 69
10 72
11 41
12 81
13 47
14 25
15 47
16 51
17 36
18 49
19 10
20 92
21 62
22 70
23 79
24 3
25 2
26 97
27 54
28 64
29 22
30 100
31 54
32 97
33 18
34 18
35 66
36 97
37 42
38 55
39 13
40 72
41 27
42 33
43 44
44 93
45 72
46 51
47 60
48 73
49 59
50 68
51 50
52 15
53 18
54 47
55 38
56 6
57 35
58 91
59 74
60 62
61 35
62 73
63 78
64 4
65 92
66 8
67 39
68 5
69 61
70 42
71 9
72 45
73 81
74 13
75 2
76 48
77 46
78 11
79 98
80 29
81 46
82 100
83 89
84 13
85 90
86 13
87 47
88 79
89 48
<Precedence relations>
1 2 1
2 3 1
3 4 1
4 5 1
4 6 1
4 7 1
4 8 1
4 9 1
5 10 1
6 11 1
7 12 1
8 18 1
9 18 1
10 14 1
11 12 1
12 13 1
13 14 1
14 15 1
14 16 1
15 17 1
16 54 1
17 18 1
18 19 1
18 20 1
19 22 1
20 21 1
20 28 1
21 54 1
22 23 1
23 24 1
24 25 1
25 26 1
25 27 1
25 29 1
26 37 1
27 33 1
28 29 1
29 31 1
30 54 1
31 32 1
32 33 1
33 34 1
34 35 1
35 36 1
35 37 1
36 38 1
37 38 1
38 39 1
39 40 1
39 41 1
39 42 1
39 43 1
40 44 1
41 53 1
42 53 1
43 45 1
44 52 1
45 46 1
46 47 1
47 48 1
47 49 1
49 50 1
50 51 1
51 52 1
52 53 1
53 68 1
53 69 1
53 70 1
53 71 1
54 55 1
55 56 1
56 57 1
57 58 1
57 59 1
57 60 1
57 61 1
57 62 1
57 63 1
57 64 1
57 65 1
57 66 1
58 67 1
59 67 1
60 67 1
61 67 1
62 67 1
63 67 1
64 67 1
65 67 1
66 67 1
67 73 1
68 72 1
69 72 1
70 72 1
71 73 1
72 78 1
72 80 1
73 74 1
74 75 1
74 76 1
75 77 1
76 81 1
77 78 1
78 79 1
79 81 1
80 81 1
80 87 1
81 82 1
81 84 1
81 85 1
82 83 1
83 86 1
84 86 1
85 86 1
86 87 1
86 89 1
87 88 1
87 89 1
<end>
