<number of tasks>
75
<cycle time>
52
<Cost of running a workstation per unit time>
0.05
<Fix start-up cost of each workstation>
2.00
<Recycling value>
1 4
2 10
3 14
4 12
5 16
6 11
7 15
8 10
9 4
10 6
11 16
12 13
13 17
14 16
15 2
16 3
17 10
18 12
19 3
20 9
21 16
22 9
23 6
24 14
25 15
26 10
27 5
28 13
29 6
30 16
31 14
32 17
33 10
34 4
35 3
36 2
37 14
38 16
39 13
40 5
41 9
42 6
43 17
44 10
45 4
46 7
47 4
48 10
49 3
50 11
51 6
52 12
53 11
54 13
55 5
56 2
57 17
58 12
59 12
60 12
61 13
62 3
63 14
64 9
65 4
66 8
67 4
68 18
69 13
70 5
71 10
72 7
73 11
74 16
75 11
<Cost of performing task>
1 6.6
2 3.8
3 6.1
4 3.5
5 4.9
6 5.6
7 3.2
8 4.3
9 3.1
10 8.5
11 3.2
12 6.6
13 4.8
14 4.8
15 2.6
16 6.4
17 2.3
18 4.5
19 2.4
20 9.6
21 5.7
22 4.6
23 8.8
24 6.7
25 7.0
26 2.9
27 2.9
28 9.2
29 2.7
30 4.9
31 5.4
32 7.7
33 9.9
34 3.4
35 8.1
36 4.9
37 2.2
38 4.0
39 8.5
40 3.1
41 2.4
42 9.0
43 5.1
44 7.2
45 2.2
46 7.4
47 4.2
48 7.2
49 7.9
50 9.6
51 9.5
52 2.8
53 8.4
54 8.4
55 3.1
56 9.1
57 6.6
58 5.9
59 7.6
60 7.7
61 8.1
62 3.6
63 4.0
64 9.9
65 5.8
66 7.1
67 7.3
68 5.5
69 6.7
70 7.5
71 7.2
72 7.2
73 6.8
74 4.6
75 9.8
<task times>
1 23
2 24
3 25
4 26
5 23
6 22
7 6
8 22
9 23
10 21
11 22
12 15
13 5
14 23
15 4
16 26
17 21
18 5
19 24
20 25
21 26
22 26
23 24
24 27
25 20
26 23
27 25
28 13
29 3
30 11
31 21
32 22
33 21
34 22
35 25
36 8
37 22
38 24
39 22
40 21
41 6
42 26
43 22
44 6
45 21
46 25
47 11
48 22
49 21
50 25
51 22
52 22
53 23
54 22
55 22
56 25
57 23
58 21
59 22
60 22
61 22
62 22
63 21
64 27
65 23
66 2
67 26
68 25
69 24
70 22
71 24
72 4
73 22
74 10
75 25
<Precedence relations>
1 2 1
1 3 1
1 4 1
1 5 1
1 6 1
1 7 1
2 15 1
3 13 1
3 24 1
4 8 1
4 14 1
4 16 1
5 12 1
5 15 1
6 9 1
6 10 1
6 11 1
6 13 1
9 20 1
9 24 1
10 18 1
12 19 1
13 22 1
15 17 1
15 20 1
15 23 1
16 21 1
16 26 1
17 30 1
18 26 1
18 30 1
20 27 1
21 33 1
24 25 1
25 28 1
25 30 1
25 33 1
25 34 1
26 31 1
26 32 1
26 41 1
27 29 1
27 35 1
27 36 1
31 37 1
31 39 1
32 44 1
32 45 1
33 41 1
35 38 1
35 42 1
36 40 1
36 43 1
39 51 1
40 46 1
42 47 1
43 48 1
43 50 1
46 48 1
46 51 1
47 49 1
47 50 1
47 52 1
47 53 1
49 59 1
49 61 1
49 62 1
50 54 1
50 55 1
50 60 1
50 62 1
52 56 1
52 57 1
53 58 1
55 63 1
58 65 1
59 64 1
59 66 1
62 67 1
66 68 1
68 69 1
68 70 1
68 71 1
68 72 1
68 73 1
68 74 1
68 75 1
<end>
