<number of tasks>
111
<cycle time>
17067
<Cost of running a workstation per unit time>
0.05
<Fix start-up cost of each workstation>
285.00
<Recycling value>
1 1202
2 326
3 989
4 2132
5 325
6 516
7 784
8 1917
9 2345
10 2271
11 1753
12 1323
13 691
14 1073
15 1121
16 2194
17 1575
18 960
19 633
20 1619
21 2053
22 500
23 1390
24 2428
25 2016
26 480
27 1816
28 2077
29 413
30 1495
31 1465
32 1131
33 2247
34 1736
35 751
36 1043
37 1194
38 1748
39 2278
40 1828
41 738
42 401
43 1191
44 1380
45 566
46 1338
47 2343
48 756
49 2027
50 1973
51 1633
52 836
53 1798
54 631
55 355
56 2344
57 1049
58 761
59 835
60 289
61 1613
62 1791
63 1170
64 2109
65 1537
66 1078
67 1399
68 1175
69 1971
70 1378
71 920
72 1081
73 1758
74 1081
75 2162
76 2525
77 861
78 2326
79 1842
80 2170
81 2447
82 2357
83 1062
84 391
85 1538
86 1409
87 822
88 2548
89 718
90 1558
91 2160
92 723
93 743
94 1209
95 397
96 1318
97 1300
98 1813
99 1798
100 2002
101 1064
102 1587
103 1064
104 2066
105 1000
106 1502
107 551
108 1110
109 1910
110 357
111 1078
<Cost of performing task>
1 372.9
2 1120.4
3 1373.5
4 1042.7
5 546.1
6 1135.2
7 1357.1
8 591.4
9 1004.7
10 1361.6
11 554.0
12 911.4
13 957.3
14 1054.3
15 1052.5
16 1253.7
17 1392.5
18 531.7
19 1215.9
20 1139.1
21 606.0
22 318.0
23 1009.7
24 378.4
25 791.9
26 687.0
27 942.1
28 1312.9
29 1307.5
30 687.2
31 1307.5
32 604.8
33 450.9
34 587.6
35 868.1
36 467.4
37 767.7
38 1086.3
39 407.9
40 741.7
41 534.5
42 1150.2
43 750.9
44 1190.1
45 439.2
46 371.4
47 688.5
48 297.8
49 582.8
50 476.1
51 1394.4
52 1065.5
53 999.9
54 838.4
55 337.6
56 437.9
57 1264.1
58 1240.8
59 1330.7
60 381.1
61 766.2
62 594.5
63 881.5
64 875.6
65 499.8
66 1199.1
67 1362.7
68 723.5
69 848.7
70 461.1
71 959.7
72 1140.4
73 1128.6
74 1403.9
75 853.7
76 521.5
77 564.0
78 354.4
79 1395.8
80 951.1
81 1100.2
82 290.8
83 1267.9
84 465.3
85 396.2
86 679.5
87 745.0
88 693.2
89 909.4
90 1221.2
91 554.2
92 683.9
93 1387.7
94 733.7
95 1080.8
96 1144.2
97 1223.6
98 1321.5
99 1316.8
100 634.2
101 1233.9
102 600.0
103 603.8
104 770.5
105 485.1
106 522.9
107 305.9
108 580.1
109 846.7
110 1054.1
111 1030.3
<task times>
1 1960
2 1715
3 735
4 1715
5 490
6 1225
7 169
8 2252
9 1225
10 2319
11 1715
12 980
13 735
14 2281
15 2750
16 77
17 89
18 51
19 364
20 405
21 3060
22 125
23 3429
24 43
25 3430
26 1960
27 29
28 27
29 15
30 121
31 1715
32 2127
33 1470
34 4037
35 68
36 62
37 42
38 364
39 4998
40 1470
41 2963
42 5689
43 68
44 18
45 10
46 81
47 5200
48 39
49 67
50 27
51 15
52 121
53 58
54 1715
55 125
56 4010
57 1470
58 1470
59 2303
60 1960
61 2205
62 4018
63 2744
64 2999
65 735
66 735
67 735
68 735
69 545
70 3386
71 3234
72 2205
73 2206
74 490
75 825
76 3528
77 3568
78 1200
79 618
80 1470
81 1715
82 735
83 1960
84 2889
85 618
86 490
87 735
88 490
89 921
90 326
91 5390
92 243
93 371
94 58
95 5059
96 1225
97 769
98 768
99 1670
100 1670
101 490
102 202
103 203
104 202
105 2744
106 162
107 324
108 162
109 121
110 162
111 91
<Precedence relations>
1 2 1
2 3 1
3 4 1
4 5 1
4 6 1
4 7 1
4 8 1
4 9 1
4 10 1
5 39 1
6 39 1
7 83 1
8 71 1
9 32 1
10 11 1
10 12 1
11 13 1
11 14 1
11 15 1
11 16 1
11 17 1
11 18 1
11 19 1
11 20 1
11 21 1
12 13 1
12 14 1
12 15 1
12 16 1
12 17 1
12 18 1
12 19 1
12 20 1
12 21 1
13 71 1
14 22 1
14 23 1
14 24 1
14 25 1
15 26 1
16 27 1
17 28 1
18 29 1
19 30 1
20 91 1
21 111 1
22 31 1
22 83 1
23 32 1
23 33 1
24 69 1
24 70 1
25 34 1
26 82 1
27 35 1
28 36 1
29 37 1
30 38 1
31 39 1
32 41 1
33 111 1
34 42 1
35 43 1
36 44 1
36 91 1
37 45 1
37 91 1
38 46 1
38 91 1
39 40 1
40 111 1
41 69 1
41 70 1
42 47 1
43 48 1
43 49 1
44 50 1
45 51 1
46 52 1
47 54 1
47 55 1
47 56 1
47 57 1
47 58 1
47 59 1
47 60 1
48 53 1
49 91 1
50 111 1
51 111 1
52 111 1
53 111 1
54 69 1
54 70 1
55 61 1
55 62 1
55 63 1
56 63 1
56 64 1
57 65 1
57 91 1
58 66 1
58 91 1
59 67 1
59 91 1
60 68 1
60 91 1
61 69 1
61 70 1
62 71 1
63 111 1
64 72 1
65 111 1
66 111 1
67 111 1
68 111 1
69 77 1
69 78 1
70 73 1
71 91 1
72 74 1
73 75 1
74 76 1
75 77 1
75 78 1
75 79 1
76 80 1
76 81 1
76 82 1
77 83 1
78 84 1
79 85 1
80 86 1
80 91 1
81 87 1
81 91 1
82 111 1
83 91 1
84 88 1
84 89 1
84 91 1
85 111 1
86 111 1
87 90 1
88 105 1
89 105 1
90 111 1
91 92 1
91 93 1
91 94 1
92 95 1
93 95 1
94 95 1
95 96 1
95 97 1
95 98 1
95 99 1
95 100 1
95 104 1
96 101 1
97 102 1
98 103 1
99 111 1
100 111 1
101 105 1
102 106 1
102 107 1
103 107 1
103 108 1
104 111 1
105 111 1
106 109 1
107 111 1
108 110 1
109 111 1
110 111 1
<end>
