<number of tasks>
111
<cycle time>
10027
<Cost of running a workstation per unit time>
0.05
<Fix start-up cost of each workstation>
285.00
<Recycling value>
1 1734
2 1303
3 1795
4 1091
5 1767
6 722
7 463
8 785
9 1322
10 2050
11 1183
12 1433
13 2312
14 1589
15 1996
16 2329
17 586
18 2273
19 1621
20 713
21 2340
22 303
23 2372
24 1838
25 1806
26 409
27 385
28 2331
29 2319
30 2101
31 2453
32 1536
33 2127
34 1880
35 1186
36 2426
37 2356
38 2560
39 912
40 1880
41 434
42 1377
43 1761
44 439
45 722
46 1259
47 1820
48 337
49 1747
50 2256
51 2401
52 654
53 635
54 1139
55 1770
56 1250
57 734
58 1187
59 1102
60 1453
61 2300
62 1643
63 1998
64 421
65 2422
66 1095
67 2206
68 922
69 2113
70 2143
71 2377
72 2324
73 2446
74 2126
75 1642
76 1372
77 1863
78 815
79 1955
80 1230
81 2372
82 398
83 708
84 342
85 1885
86 418
87 2365
88 2385
89 1480
90 2006
91 948
92 2290
93 1343
94 1497
95 1972
96 2496
97 1016
98 1524
99 1667
100 1437
101 1904
102 469
103 2099
104 422
105 583
106 1971
107 358
108 896
109 1861
110 995
111 1968
<Cost of performing task>
1 1026.9
2 1012.2
3 354.9
4 725.1
5 739.7
6 1412.6
7 1010.9
8 860.1
9 772.9
10 878.9
11 569.7
12 851.2
13 1306.8
14 397.1
15 1041.7
16 517.5
17 473.6
18 578.1
19 723.3
20 1387.2
21 314.1
22 885.6
23 467.6
24 1397.8
25 340.5
26 638.4
27 1371.6
28 1181.7
29 973.4
30 850.6
31 504.8
32 1277.1
33 1029.6
34 457.9
35 1087.3
36 643.8
37 830.1
38 1289.5
39 1278.5
40 966.7
41 290.5
42 981.8
43 759.5
44 1086.5
45 1279.9
46 390.6
47 864.4
48 939.6
49 456.1
50 995.4
51 314.1
52 1221.5
53 796.3
54 1199.4
55 1042.2
56 507.9
57 827.0
58 1353.9
59 969.1
60 954.1
61 1345.5
62 432.1
63 1165.1
64 548.2
65 1341.6
66 442.8
67 1171.8
68 529.1
69 376.4
70 1021.3
71 1328.1
72 405.0
73 1097.0
74 1165.2
75 529.0
76 453.5
77 945.2
78 661.7
79 692.6
80 395.8
81 1338.8
82 361.3
83 413.2
84 841.9
85 1393.5
86 914.0
87 1076.2
88 307.0
89 1267.0
90 665.3
91 453.6
92 1421.0
93 752.4
94 495.8
95 838.6
96 1058.3
97 325.3
98 1159.1
99 1122.8
100 1348.5
101 1166.8
102 889.1
103 985.8
104 956.5
105 866.3
106 1140.9
107 609.0
108 784.1
109 1404.9
110 998.9
111 997.4
<task times>
1 1960
2 1715
3 735
4 1715
5 490
6 1225
7 169
8 2252
9 1225
10 2319
11 1715
12 980
13 735
14 2281
15 2750
16 77
17 89
18 51
19 364
20 405
21 3060
22 125
23 3429
24 43
25 3430
26 1960
27 29
28 27
29 15
30 121
31 1715
32 2127
33 1470
34 4037
35 68
36 62
37 42
38 364
39 4998
40 1470
41 2963
42 5689
43 68
44 18
45 10
46 81
47 5200
48 39
49 67
50 27
51 15
52 121
53 58
54 1715
55 125
56 4010
57 1470
58 1470
59 2303
60 1960
61 2205
62 4018
63 2744
64 2999
65 735
66 735
67 735
68 735
69 545
70 3386
71 3234
72 2205
73 2206
74 490
75 825
76 3528
77 3568
78 1200
79 618
80 1470
81 1715
82 735
83 1960
84 2889
85 618
86 490
87 735
88 490
89 921
90 326
91 5390
92 243
93 371
94 58
95 5059
96 1225
97 769
98 768
99 1670
100 1670
101 490
102 202
103 203
104 202
105 2744
106 162
107 324
108 162
109 121
110 162
111 91
<Precedence relations>
1 2 1
2 3 1
3 4 1
4 5 1
4 6 1
4 7 1
4 8 1
4 9 1
4 10 1
5 39 1
6 39 1
7 83 1
8 71 1
9 32 1
10 11 1
10 12 1
11 13 1
11 14 1
11 15 1
11 16 1
11 17 1
11 18 1
11 19 1
11 20 1
11 21 1
12 13 1
12 14 1
12 15 1
12 16 1
12 17 1
12 18 1
12 19 1
12 20 1
12 21 1
13 71 1
14 22 1
14 23 1
14 24 1
14 25 1
15 26 1
16 27 1
17 28 1
18 29 1
19 30 1
20 91 1
21 111 1
22 31 1
22 83 1
23 32 1
23 33 1
24 69 1
24 70 1
25 34 1
26 82 1
27 35 1
28 36 1
29 37 1
30 38 1
31 39 1
32 41 1
33 111 1
34 42 1
35 43 1
36 44 1
36 91 1
37 45 1
37 91 1
38 46 1
38 91 1
39 40 1
40 111 1
41 69 1
41 70 1
42 47 1
43 48 1
43 49 1
44 50 1
45 51 1
46 52 1
47 54 1
47 55 1
47 56 1
47 57 1
47 58 1
47 59 1
47 60 1
48 53 1
49 91 1
50 111 1
51 111 1
52 111 1
53 111 1
54 69 1
54 70 1
55 61 1
55 62 1
55 63 1
56 63 1
56 64 1
57 65 1
57 91 1
58 66 1
58 91 1
59 67 1
59 91 1
60 68 1
60 91 1
61 69 1
61 70 1
62 71 1
63 111 1
64 72 1
65 111 1
66 111 1
67 111 1
68 111 1
69 77 1
69 78 1
70 73 1
71 91 1
72 74 1
73 75 1
74 76 1
75 77 1
75 78 1
75 79 1
76 80 1
76 81 1
76 82 1
77 83 1
78 84 1
79 85 1
80 86 1
80 91 1
81 87 1
81 91 1
82 111 1
83 91 1
84 88 1
84 89 1
84 91 1
85 111 1
86 111 1
87 90 1
88 105 1
89 105 1
90 111 1
91 92 1
91 93 1
91 94 1
92 95 1
93 95 1
94 95 1
95 96 1
95 97 1
95 98 1
95 99 1
95 100 1
95 104 1
96 101 1
97 102 1
98 103 1
99 111 1
100 111 1
101 105 1
102 106 1
102 107 1
103 107 1
103 108 1
104 111 1
105 111 1
106 109 1
107 111 1
108 110 1
109 111 1
110 111 1
<end>
