<number of tasks>
111
<cycle time>
11570
<Cost of running a workstation per unit time>
0.05
<Fix start-up cost of each workstation>
285.00
<Recycling value>
1 1692
2 2484
3 1702
4 848
5 1019
6 1525
7 1557
8 1820
9 1888
10 800
11 877
12 1670
13 2325
14 430
15 944
16 2017
17 764
18 1529
19 1858
20 2155
21 2110
22 515
23 666
24 345
25 2060
26 1756
27 500
28 442
29 1444
30 1794
31 359
32 1352
33 2044
34 817
35 1575
36 625
37 1531
38 2333
39 721
40 1437
41 2389
42 2512
43 2558
44 593
45 2415
46 2465
47 2320
48 1974
49 753
50 923
51 903
52 1991
53 512
54 857
55 2396
56 1981
57 1487
58 1682
59 2051
60 2299
61 2162
62 2359
63 2475
64 2322
65 1434
66 657
67 2128
68 1348
69 1268
70 1887
71 286
72 929
73 2274
74 1435
75 498
76 1767
77 308
78 355
79 1292
80 773
81 1574
82 650
83 1786
84 1293
85 286
86 1490
87 1739
88 2286
89 1667
90 1878
91 2541
92 419
93 891
94 2438
95 1946
96 803
97 1794
98 516
99 502
100 1215
101 1118
102 743
103 708
104 2473
105 1310
106 1169
107 2315
108 1548
109 727
110 570
111 2385
<Cost of performing task>
1 759.4
2 1241.8
3 329.8
4 623.5
5 1365.1
6 1242.8
7 1188.3
8 1424.0
9 315.6
10 1022.9
11 594.6
12 1049.0
13 993.9
14 990.0
15 1424.2
16 647.2
17 699.4
18 295.1
19 1103.4
20 944.4
21 717.1
22 1365.0
23 1285.7
24 361.9
25 514.9
26 407.8
27 360.7
28 318.3
29 728.8
30 528.3
31 857.1
32 1085.5
33 379.0
34 416.2
35 669.7
36 439.8
37 393.2
38 1215.7
39 445.2
40 581.1
41 809.1
42 1116.1
43 707.8
44 416.7
45 805.3
46 839.4
47 1155.1
48 832.4
49 983.7
50 471.0
51 1205.2
52 538.0
53 892.8
54 1413.6
55 909.9
56 1255.6
57 1212.6
58 1067.9
59 1376.8
60 1214.6
61 673.4
62 951.3
63 296.5
64 845.1
65 1197.4
66 914.0
67 325.8
68 1296.9
69 872.4
70 917.3
71 1093.2
72 421.3
73 304.5
74 1277.2
75 913.8
76 325.0
77 773.2
78 488.9
79 775.8
80 678.9
81 674.8
82 484.0
83 872.6
84 637.6
85 383.5
86 930.3
87 285.8
88 1067.8
89 905.5
90 623.5
91 1266.7
92 735.5
93 1167.0
94 696.3
95 1350.1
96 413.0
97 830.9
98 567.1
99 605.0
100 563.7
101 1323.5
102 655.8
103 710.7
104 740.9
105 562.0
106 503.4
107 1247.7
108 785.6
109 1180.4
110 700.9
111 454.2
<task times>
1 1960
2 1715
3 735
4 1715
5 490
6 1225
7 169
8 2252
9 1225
10 2319
11 1715
12 980
13 735
14 2281
15 2750
16 77
17 89
18 51
19 364
20 405
21 3060
22 125
23 3429
24 43
25 3430
26 1960
27 29
28 27
29 15
30 121
31 1715
32 2127
33 1470
34 4037
35 68
36 62
37 42
38 364
39 4998
40 1470
41 2963
42 5689
43 68
44 18
45 10
46 81
47 5200
48 39
49 67
50 27
51 15
52 121
53 58
54 1715
55 125
56 4010
57 1470
58 1470
59 2303
60 1960
61 2205
62 4018
63 2744
64 2999
65 735
66 735
67 735
68 735
69 545
70 3386
71 3234
72 2205
73 2206
74 490
75 825
76 3528
77 3568
78 1200
79 618
80 1470
81 1715
82 735
83 1960
84 2889
85 618
86 490
87 735
88 490
89 921
90 326
91 5390
92 243
93 371
94 58
95 5059
96 1225
97 769
98 768
99 1670
100 1670
101 490
102 202
103 203
104 202
105 2744
106 162
107 324
108 162
109 121
110 162
111 91
<Precedence relations>
1 2 1
2 3 1
3 4 1
4 5 1
4 6 1
4 7 1
4 8 1
4 9 1
4 10 1
5 39 1
6 39 1
7 83 1
8 71 1
9 32 1
10 11 1
10 12 1
11 13 1
11 14 1
11 15 1
11 16 1
11 17 1
11 18 1
11 19 1
11 20 1
11 21 1
12 13 1
12 14 1
12 15 1
12 16 1
12 17 1
12 18 1
12 19 1
12 20 1
12 21 1
13 71 1
14 22 1
14 23 1
14 24 1
14 25 1
15 26 1
16 27 1
17 28 1
18 29 1
19 30 1
20 91 1
21 111 1
22 31 1
22 83 1
23 32 1
23 33 1
24 69 1
24 70 1
25 34 1
26 82 1
27 35 1
28 36 1
29 37 1
30 38 1
31 39 1
32 41 1
33 111 1
34 42 1
35 43 1
36 44 1
36 91 1
37 45 1
37 91 1
38 46 1
38 91 1
39 40 1
40 111 1
41 69 1
41 70 1
42 47 1
43 48 1
43 49 1
44 50 1
45 51 1
46 52 1
47 54 1
47 55 1
47 56 1
47 57 1
47 58 1
47 59 1
47 60 1
48 53 1
49 91 1
50 111 1
51 111 1
52 111 1
53 111 1
54 69 1
54 70 1
55 61 1
55 62 1
55 63 1
56 63 1
56 64 1
57 65 1
57 91 1
58 66 1
58 91 1
59 67 1
59 91 1
60 68 1
60 91 1
61 69 1
61 70 1
62 71 1
63 111 1
64 72 1
65 111 1
66 111 1
67 111 1
68 111 1
69 77 1
69 78 1
70 73 1
71 91 1
72 74 1
73 75 1
74 76 1
75 77 1
75 78 1
75 79 1
76 80 1
76 81 1
76 82 1
77 83 1
78 84 1
79 85 1
80 86 1
80 91 1
81 87 1
81 91 1
82 111 1
83 91 1
84 88 1
84 89 1
84 91 1
85 111 1
86 111 1
87 90 1
88 105 1
89 105 1
90 111 1
91 92 1
91 93 1
91 94 1
92 95 1
93 95 1
94 95 1
95 96 1
95 97 1
95 98 1
95 99 1
95 100 1
95 104 1
96 101 1
97 102 1
98 103 1
99 111 1
100 111 1
101 105 1
102 106 1
102 107 1
103 107 1
103 108 1
104 111 1
105 111 1
106 109 1
107 111 1
108 110 1
109 111 1
110 111 1
<end>
