<number of tasks>
75
<cycle time>
46
<Cost of running a workstation per unit time>
0.05
<Fix start-up cost of each workstation>
2.00
<Recycling value>
1 18
2 5
3 7
4 5
5 9
6 12
7 5
8 13
9 17
10 14
11 8
12 8
13 5
14 10
15 15
16 14
17 6
18 12
19 8
20 8
21 7
22 7
23 13
24 7
25 4
26 9
27 18
28 10
29 5
30 16
31 9
32 14
33 11
34 5
35 10
36 9
37 5
38 4
39 6
40 12
41 14
42 9
43 14
44 14
45 5
46 3
47 11
48 12
49 16
50 2
51 13
52 11
53 14
54 17
55 4
56 2
57 11
58 6
59 6
60 15
61 14
62 8
63 10
64 3
65 17
66 11
67 15
68 4
69 8
70 18
71 10
72 14
73 9
74 17
75 3
<Cost of performing task>
1 2.5
2 5.4
3 7.9
4 6.8
5 9.4
6 3.2
7 8.5
8 4.6
9 8.0
10 5.2
11 6.2
12 6.1
13 9.1
14 6.1
15 8.2
16 7.7
17 8.9
18 8.0
19 7.9
20 2.9
21 2.0
22 7.7
23 6.2
24 2.9
25 6.4
26 7.5
27 6.7
28 5.2
29 4.8
30 6.6
31 3.1
32 2.9
33 9.3
34 4.9
35 9.3
36 2.6
37 2.3
38 9.5
39 5.9
40 3.9
41 4.4
42 9.8
43 5.0
44 7.9
45 9.9
46 2.1
47 3.8
48 9.7
49 2.5
50 7.0
51 5.7
52 2.5
53 8.7
54 8.3
55 7.7
56 2.5
57 6.3
58 2.3
59 9.4
60 3.5
61 8.2
62 7.9
63 6.6
64 7.1
65 8.6
66 9.5
67 7.2
68 9.8
69 8.5
70 5.3
71 3.5
72 3.1
73 7.0
74 9.1
75 7.5
<task times>
1 23
2 24
3 25
4 26
5 23
6 22
7 6
8 22
9 23
10 21
11 22
12 15
13 5
14 23
15 4
16 26
17 21
18 5
19 24
20 25
21 26
22 26
23 24
24 27
25 20
26 23
27 25
28 13
29 3
30 11
31 21
32 22
33 21
34 22
35 25
36 8
37 22
38 24
39 22
40 21
41 6
42 26
43 22
44 6
45 21
46 25
47 11
48 22
49 21
50 25
51 22
52 22
53 23
54 22
55 22
56 25
57 23
58 21
59 22
60 22
61 22
62 22
63 21
64 27
65 23
66 2
67 26
68 25
69 24
70 22
71 24
72 4
73 22
74 10
75 25
<Precedence relations>
1 2 1
1 3 1
1 4 1
1 5 1
1 6 1
1 7 1
2 15 1
3 13 1
3 24 1
4 8 1
4 14 1
4 16 1
5 12 1
5 15 1
6 9 1
6 10 1
6 11 1
6 13 1
9 20 1
9 24 1
10 18 1
12 19 1
13 22 1
15 17 1
15 20 1
15 23 1
16 21 1
16 26 1
17 30 1
18 26 1
18 30 1
20 27 1
21 33 1
24 25 1
25 28 1
25 30 1
25 33 1
25 34 1
26 31 1
26 32 1
26 41 1
27 29 1
27 35 1
27 36 1
31 37 1
31 39 1
32 44 1
32 45 1
33 41 1
35 38 1
35 42 1
36 40 1
36 43 1
39 51 1
40 46 1
42 47 1
43 48 1
43 50 1
46 48 1
46 51 1
47 49 1
47 50 1
47 52 1
47 53 1
49 59 1
49 61 1
49 62 1
50 54 1
50 55 1
50 60 1
50 62 1
52 56 1
52 57 1
53 58 1
55 63 1
58 65 1
59 64 1
59 66 1
62 67 1
66 68 1
68 69 1
68 70 1
68 71 1
68 72 1
68 73 1
68 74 1
68 75 1
<end>
