<number of tasks>
111
<cycle time>
5755
<Cost of running a workstation per unit time>
0.05
<Fix start-up cost of each workstation>
285.00
<Recycling value>
1 626
2 2002
3 870
4 790
5 396
6 1935
7 1848
8 445
9 1866
10 417
11 554
12 1580
13 775
14 2557
15 1993
16 923
17 300
18 1974
19 1735
20 522
21 2253
22 512
23 310
24 2503
25 1156
26 901
27 681
28 497
29 1993
30 1875
31 558
32 1827
33 2154
34 1620
35 1988
36 894
37 739
38 2247
39 1283
40 1756
41 1655
42 2499
43 812
44 629
45 2222
46 596
47 320
48 1285
49 835
50 464
51 635
52 545
53 890
54 1003
55 2096
56 2362
57 740
58 1655
59 457
60 2462
61 1894
62 1584
63 1408
64 830
65 1074
66 1691
67 1135
68 2165
69 1094
70 826
71 410
72 2537
73 2394
74 1091
75 1288
76 469
77 672
78 518
79 2263
80 1146
81 1831
82 1883
83 2439
84 469
85 978
86 1602
87 2324
88 739
89 1461
90 480
91 1436
92 1148
93 2191
94 1980
95 2047
96 962
97 356
98 1918
99 350
100 1611
101 2172
102 2443
103 774
104 901
105 1711
106 290
107 1087
108 1913
109 986
110 2119
111 1177
<Cost of performing task>
1 1186.8
2 1097.6
3 1384.3
4 583.9
5 585.0
6 451.5
7 1314.9
8 1045.2
9 287.4
10 1297.2
11 1311.5
12 1386.9
13 1316.2
14 901.1
15 1079.3
16 303.4
17 1347.9
18 295.4
19 604.4
20 532.0
21 1362.9
22 804.0
23 525.7
24 439.5
25 729.9
26 861.6
27 414.1
28 1317.8
29 388.0
30 1189.5
31 787.4
32 476.8
33 294.1
34 907.2
35 466.8
36 1101.8
37 757.4
38 1231.6
39 757.5
40 905.9
41 859.5
42 717.4
43 1308.7
44 1398.9
45 820.6
46 292.1
47 773.3
48 883.9
49 328.1
50 1297.8
51 462.0
52 496.5
53 406.9
54 1253.7
55 1282.4
56 1174.2
57 452.8
58 526.1
59 1203.4
60 1059.3
61 1419.0
62 1236.8
63 567.8
64 1424.9
65 1359.9
66 1111.9
67 950.5
68 914.8
69 1403.5
70 866.1
71 1353.5
72 641.9
73 1361.3
74 943.6
75 1419.2
76 1186.5
77 511.9
78 909.7
79 1315.7
80 1335.8
81 945.3
82 555.5
83 1046.7
84 373.9
85 701.6
86 740.7
87 1074.5
88 1393.7
89 1126.5
90 422.6
91 1340.4
92 438.7
93 1105.1
94 752.4
95 1184.0
96 364.5
97 972.3
98 611.0
99 396.4
100 1124.6
101 1229.8
102 807.8
103 691.3
104 786.5
105 1380.9
106 1267.6
107 1220.3
108 1111.9
109 750.0
110 983.9
111 1398.9
<task times>
1 1960
2 1715
3 735
4 1715
5 490
6 1225
7 169
8 2252
9 1225
10 2319
11 1715
12 980
13 735
14 2281
15 2750
