<number of tasks>
83
<cycle time>
3985
<Cost of running a workstation per unit time>
0.05
<Fix start-up cost of each workstation>
185.00
<Recycling value>
1 784
2 1206
3 1011
4 1479
5 862
6 1355
7 1240
8 571
9 1310
10 1363
11 862
12 1461
13 1212
14 240
15 460
16 1234
17 1242
18 1355
19 1519
20 1322
21 1599
22 1604
23 1525
24 952
25 831
26 947
27 193
28 1070
29 790
30 998
31 440
32 704
33 1238
34 567
35 1335
36 1023
37 1358
38 887
39 445
40 219
41 641
42 1444
43 905
44 568
45 858
46 1412
47 867
48 753
49 773
50 1089
51 1527
52 1344
53 314
54 1061
55 768
56 343
57 1084
58 925
59 292
60 1199
61 1144
62 347
63 869
64 752
65 538
66 385
67 832
68 1431
69 520
70 1279
71 437
72 1403
73 1337
74 705
75 1066
76 1637
77 1657
78 297
79 914
80 406
81 892
82 1538
83 1558
<Cost of performing task>
1 270.4
2 506.1
3 880.4
4 304.0
5 377.1
6 261.4
7 837.6
8 479.0
9 604.2
10 258.1
11 778.0
12 236.1
13 275.6
14 850.4
15 863.9
16 358.1
17 308.2
18 839.9
19 740.0
20 794.3
21 260.1
22 671.2
23 757.4
24 486.5
25 802.6
26 842.0
27 381.2
28 335.0
29 808.2
30 546.2
31 570.8
32 209.9
33 675.0
34 226.4
35 392.8
36 265.3
37 712.5
38 300.8
39 274.2
40 505.6
41 304.1
42 425.7
43 571.0
44 877.9
45 831.8
46 387.1
47 376.9
48 342.2
49 575.9
50 917.2
51 885.5
52 577.6
53 434.2
54 239.2
55 867.8
56 249.7
57 198.0
58 254.3
59 861.5
60 642.3
61 479.6
62 657.7
63 406.2
64 256.4
65 672.5
66 358.0
67 592.3
68 794.1
69 662.3
70 488.1
71 918.3
72 813.5
73 565.6
74 294.5
75 273.6
76 226.2
77 838.2
78 672.9
79 753.6
80 897.6
81 462.4
82 188.5
83 300.9
<task times>
1 1673
2 985
3 1836
4 973
5 1700
6 2881
7 2231
8 1040
9 1793
10 1250
11 700
12 464
13 500
14 1133
15 577
16 483
17 880
18 667
19 600
20 233
21 408
22 847
23 767
24 850
25 780
26 912
27 748
28 1863
29 714
30 1004
31 713
32 642
33 629
34 1234
35 1143
36 1266
37 792
38 1251
39 1310
40 663
41 494
42 1288
43 792
44 578
45 594
46 578
47 622
48 578
49 564
50 578
51 578
52 578
53 578
54 578
55 578
56 578
57 578
58 578
59 578
60 578
61 578
62 578
63 578
64 578
65 578
66 578
67 578
68 578
69 467
70 887
71 396
72 1296
73 1100
74 2543
75 764
76 357
77 701
78 1164
79 286
80 2100
81 450
82 1300
83 3691
<Precedence relations>
1 2 1
2 3 1
2 4 1
2 5 1
3 6 1
4 6 1
4 7 1
5 8 1
6 9 1
6 10 1
7 11 1
8 77 1
8 78 1
9 12 1
10 13 1
10 14 1
10 25 1
11 15 1
12 16 1
13 17 1
13 18 1
13 20 1
14 19 1
15 20 1
15 39 1
16 77 1
16 78 1
17 21 1
17 22 1
17 28 1
18 23 1
19 24 1
20 26 1
21 27 1
22 27 1
23 74 1
24 28 1
24 29 1
25 32 1
26 74 1
27 69 1
28 32 1
29 30 1
30 31 1
31 39 1
32 33 1
32 34 1
32 35 1
32 36 1
33 37 1
34 77 1
34 78 1
35 77 1
35 78 1
36 38 1
36 39 1
37 40 1
38 41 1
39 42 1
39 43 1
39 44 1
39 75 1
40 77 1
40 78 1
41 45 1
42 77 1
42 78 1
43 77 1
43 78 1
44 46 1
45 47 1
46 48 1
47 49 1
48 50 1
49 69 1
50 51 1
51 52 1
52 53 1
53 54 1
54 55 1
55 56 1
56 57 1
57 58 1
58 59 1
59 60 1
60 61 1
61 62 1
62 63 1
63 64 1
64 65 1
65 66 1
66 67 1
67 68 1
68 74 1
68 75 1
69 70 1
69 71 1
70 72 1
71 73 1
72 73 1
73 74 1
73 75 1
74 76 1
75 76 1
76 77 1
76 78 1
77 79 1
78 79 1
79 80 1
79 81 1
80 82 1
81 83 1
82 83 1
<end>
