<number of tasks>
70
<cycle time>
173
<Cost of running a workstation per unit time>
0.05
<Fix start-up cost of each workstation>
8.00
<Recycling value>
1 9
2 30
3 45
4 23
5 69
6 18
7 15
8 27
9 29
10 21
11 21
12 40
13 14
14 72
15 16
16 54
17 31
18 51
19 53
20 50
21 15
22 34
23 41
24 24
25 45
26 35
27 60
28 23
29 68
30 20
31 43
32 45
33 50
34 54
35 27
36 38
37 15
38 59
39 27
40 57
41 35
42 37
43 13
44 12
45 25
46 13
47 64
48 49
49 65
50 28
51 39
52 21
53 69
54 50
55 59
56 60
57 64
58 38
59 19
60 19
61 23
62 36
63 57
64 38
65 56
66 51
67 17
68 41
69 62
70 53
<Cost of performing task>
1 15.1
2 23.1
3 28.2
4 14.6
5 13.0
6 31.1
7 10.0
8 10.5
9 20.2
10 32.0
11 31.0
12 26.5
13 18.3
14 30.9
15 38.9
16 38.6
17 19.1
18 38.9
19 12.2
20 19.2
21 10.6
22 20.2
23 29.9
24 14.3
25 22.7
26 24.2
27 30.7
28 14.0
29 13.5
30 8.7
31 22.1
32 29.1
33 30.0
34 25.4
35 24.9
36 12.6
37 22.0
38 30.1
39 38.8
40 18.2
41 29.8
42 23.6
43 13.6
44 15.2
45 20.8
46 13.8
47 34.3
48 25.8
49 8.8
50 13.8
51 12.8
52 17.7
53 19.6
54 34.8
55 11.9
56 33.7
57 11.0
58 9.8
59 32.9
60 24.2
61 39.1
62 37.8
63 33.0
64 28.5
65 28.3
66 14.1
67 12.5
68 22.9
69 21.3
70 14.5
<task times>
1 17
2 66
3 54
4 52
5 6
6 88
7 21
8 128
9 68
10 70
11 85
12 21
13 134
14 135
15 94
16 90
17 50
18 143
19 19
20 54
21 50
22 40
23 73
24 12
25 152
26 42
27 45
28 74
29 26
30 11
31 31
32 50
33 102
34 46
35 35
36 40
37 2
38 1
39 3
40 13
41 16
42 25
43 21
44 43
45 30
46 83
47 89
48 56
49 59
50 43
51 11
52 26
53 44
54 121
55 38
56 68
57 22
58 7
59 16
60 32
61 25
62 27
63 156
64 28
65 15
66 26
67 18
68 72
69 23
70 27
<Precedence relations>
1 2 1
1 41 1
1 69 1
1 70 1
2 3 1
3 4 1
3 68 1
4 6 1
4 7 1
5 6 1
5 24 1
5 30 1
6 8 1
7 8 1
8 12 1
9 10 1
10 11 1
11 12 1
12 13 1
12 14 1
13 23 1
14 23 1
15 16 1
16 17 1
16 18 1
17 19 1
18 19 1
19 20 1
19 22 1
19 57 1
20 21 1
21 23 1
22 23 1
23 25 1
23 31 1
23 33 1
24 25 1
25 26 1
25 27 1
25 28 1
25 29 1
26 35 1
27 35 1
28 35 1
29 35 1
30 31 1
31 32 1
32 35 1
33 34 1
34 35 1
35 36 1
35 44 1
35 48 1
35 51 1
35 53 1
35 56 1
35 60 1
35 61 1
35 62 1
36 37 1
37 38 1
38 39 1
39 40 1
40 42 1
41 42 1
42 43 1
43 50 1
44 45 1
45 46 1
46 47 1
47 50 1
48 49 1
49 50 1
51 52 1
52 54 1
53 54 1
54 55 1
57 58 1
58 59 1
59 60 1
61 65 1
62 63 1
63 64 1
64 65 1
64 66 1
64 67 1
<end>
