<number of tasks>
111
<cycle time>
11378
<Cost of running a workstation per unit time>
0.05
<Fix start-up cost of each workstation>
285.00
<Recycling value>
1 1227
2 779
3 1411
4 1620
5 435
6 1855
7 1173
8 1302
9 631
10 602
11 501
12 1585
13 1419
14 1180
15 2470
16 1788
17 365
18 1385
19 1457
20 1049
21 1527
22 2290
23 2417
24 1182
25 330
26 497
27 1335
28 2410
29 2489
30 606
31 648
32 1262
33 1661
34 2197
35 1184
36 1091
37 1526
38 2035
39 2457
40 2211
41 1173
42 1457
43 2174
44 388
45 887
46 1466
47 1406
48 1446
49 2223
50 1701
51 788
52 1322
53 1689
54 1309
55 2369
56 1734
57 1297
58 1602
59 732
60 805
61 2383
62 2208
63 1368
64 2378
65 1719
66 1229
67 2088
68 1957
69 1642
70 1287
71 2219
72 2232
73 2394
74 1850
75 1334
76 1487
77 2038
78 497
79 2400
80 804
81 2445
82 995
83 2383
84 576
85 1926
86 1139
87 755
88 829
89 2132
90 2086
91 809
92 2392
93 1460
94 2524
95 1604
96 1153
97 1434
98 2012
99 796
100 1361
101 1127
102 675
103 808
104 2438
105 1269
106 633
107 2150
108 2512
109 2134
110 1882
111 965
<Cost of performing task>
1 782.3
2 322.3
3 968.6
4 1404.7
5 618.2
6 911.5
7 982.5
8 1381.2
9 1042.8
10 1226.3
11 866.2
12 835.0
13 1068.2
14 680.9
15 757.7
16 1080.5
17 1064.7
18 479.4
19 433.4
20 1099.2
21 747.3
22 297.4
23 390.1
24 656.1
25 986.4
26 561.6
27 945.3
28 335.5
29 1217.2
30 406.6
31 1102.1
32 1156.3
33 1407.5
34 1184.4
35 919.7
36 1050.7
37 389.1
38 443.8
39 1257.2
40 780.6
41 392.6
42 923.4
43 804.1
44 499.9
45 640.0
46 1278.7
47 1216.4
48 308.1
49 389.0
50 1342.8
51 355.1
52 988.7
53 1137.4
54 1402.7
55 539.8
56 797.9
57 299.2
58 965.0
59 1118.4
60 521.3
61 1286.8
62 1064.3
63 859.8
64 1096.2
65 1174.1
66 1077.4
67 347.5
68 350.3
69 669.4
70 774.6
71 1402.8
72 653.2
73 814.6
74 457.9
75 987.9
76 832.0
77 346.1
78 947.1
79 792.5
80 792.0
81 1092.0
82 1153.0
83 966.1
84 1390.8
85 1327.6
86 659.4
87 621.6
88 1334.2
89 764.0
90 583.0
91 1386.8
92 755.3
93 851.1
94 603.0
95 1157.2
96 1186.3
97 977.2
98 844.8
99 1007.9
100 538.0
101 790.6
102 1047.2
103 728.9
104 1353.2
105 1297.4
106 1280.6
107 963.7
108 953.3
109 1189.0
110 663.4
111 1040.9
<task times>
1 1960
2 1715
3 735
4 1715
5 490
6 1225
7 169
8 2252
9 1225
10 2319
11 1715
12 980
13 735
14 2281
15 2750
16 77
17 89
18 51
19 364
20 405
21 3060
22 125
23 3429
24 43
25 3430
26 1960
27 29
28 27
29 15
30 121
31 1715
32 2127
33 1470
34 4037
35 68
36 62
37 42
38 364
39 4998
40 1470
41 2963
42 5689
43 68
44 18
45 10
46 81
47 5200
48 39
49 67
50 27
51 15
52 121
