<number of tasks>
83
<cycle time>
6842
<Cost of running a workstation per unit time>
0.05
<Fix start-up cost of each workstation>
185.00
<Recycling value>
1 888
2 1592
3 1244
4 1267
5 1135
6 909
7 917
8 1449
9 868
10 365
11 652
12 235
13 277
14 412
15 904
16 951
17 1216
18 587
19 1127
20 686
21 1405
22 1489
23 326
24 1660
25 1052
26 657
27 273
28 387
29 985
30 759
31 461
32 444
33 472
34 910
35 228
36 1225
37 705
38 967
39 462
40 1273
41 389
42 1468
43 1365
44 1178
45 359
46 1543
47 1044
48 1382
49 1265
50 229
51 269
52 542
53 1371
54 302
55 1165
56 307
57 1173
58 1358
59 263
60 495
61 459
62 594
63 816
64 361
65 1492
66 775
67 936
68 269
69 638
70 911
71 770
72 1239
73 1037
74 1598
75 686
76 948
77 1202
78 598
79 1559
80 1414
81 1616
82 1123
83 1128
<Cost of performing task>
1 695.3
2 273.3
3 617.0
4 689.6
5 312.4
6 867.0
7 249.8
8 451.5
9 307.1
10 304.8
11 370.8
12 599.9
13 455.0
14 187.2
15 775.5
16 487.7
17 858.6
18 786.1
19 830.0
20 646.5
21 678.9
22 499.9
23 860.3
24 763.4
25 659.3
26 596.8
27 706.9
28 558.2
29 808.8
30 702.2
31 574.4
32 865.9
33 687.3
34 310.9
35 855.3
36 516.7
37 911.4
38 661.3
39 364.6
40 663.6
41 879.0
42 758.9
43 768.9
44 861.9
45 812.9
46 353.1
47 418.2
48 551.8
49 806.1
50 307.7
51 265.9
52 398.7
53 819.5
54 461.8
55 497.5
56 720.0
57 771.4
58 595.6
59 358.9
60 686.6
61 517.9
62 786.7
63 700.4
64 731.2
65 269.4
66 408.9
67 681.3
68 921.0
69 446.0
70 661.5
71 558.8
72 686.4
73 923.3
74 200.5
75 341.3
76 924.7
77 641.4
78 393.1
79 539.2
80 542.8
81 499.7
82 441.3
83 386.9
<task times>
1 1673
2 985
3 1836
4 973
5 1700
6 2881
7 2231
8 1040
9 1793
10 1250
11 700
12 464
13 500
14 1133
15 577
16 483
17 880
18 667
19 600
20 233
21 408
22 847
23 767
24 850
25 780
26 912
27 748
28 1863
29 714
30 1004
31 713
32 642
33 629
34 1234
35 1143
36 1266
37 792
38 1251
39 1310
40 663
41 494
42 1288
43 792
44 578
45 594
46 578
47 622
48 578
49 564
50 578
51 578
52 578
53 578
54 578
55 578
56 578
57 578
58 578
59 578
60 578
61 578
62 578
63 578
64 578
65 578
66 578
67 578
68 578
69 467
70 887
71 396
72 1296
73 1100
74 2543
75 764
76 357
77 701
78 1164
79 286
80 2100
81 450
82 1300
83 3691
<Precedence relations>
1 2 1
2 3 1
2 4 1
2 5 1
3 6 1
4 6 1
4 7 1
5 8 1
6 9 1
6 10 1
7 11 1
8 77 1
8 78 1
9 12 1
10 13 1
10 14 1
10 25 1
11 15 1
12 16 1
13 17 1
13 18 1
13 20 1
14 19 1
15 20 1
15 39 1
16 77 1
16 78 1
17 21 1
17 22 1
17 28 1
18 23 1
19 24 1
20 26 1
21 27 1
22 27 1
23 74 1
24 28 1
24 29 1
25 32 1
26 74 1
27 69 1
28 32 1
29 30 1
30 31 1
31 39 1
32 33 1
32 34 1
32 35 1
32 36 1
33 37 1
34 77 1
34 78 1
35 77 1
35 78 1
36 38 1
36 39 1
37 40 1
38 41 1
39 42 1
39 43 1
39 44 1
39 75 1
40 77 1
40 78 1
41 45 1
42 77 1
42 78 1
43 77 1
43 78 1
44 46 1
45 47 1
46 48 1
47 49 1
48 50 1
49 69 1
50 51 1
51 52 1
52 53 1
53 54 1
54 55 1
55 56 1
56 57 1
57 58 1
58 59 1
59 60 1
60 61 1
61 62 1
62 63 1
63 64 1
64 65 1
65 66 1
66 67 1
67 68 1
68 74 1
68 75 1
69 70 1
69 71 1
70 72 1
71 73 1
72 73 1
73 74 1
73 75 1
74 76 1
75 76 1
76 77 1
76 78 1
77 79 1
78 79 1
79 80 1
79 81 1
80 82 1
81 83 1
82 83 1
<end>
