<number of tasks>
83
<cycle time>
10816
<Cost of running a workstation per unit time>
0.05
<Fix start-up cost of each workstation>
185.00
<Recycling value>
1 244
2 1596
3 740
4 1334
5 1167
6 1282
7 739
8 255
9 808
10 843
11 1179
12 1099
13 525
14 1158
15 1645
16 1413
17 617
18 817
19 961
20 647
21 1517
22 1580
23 722
24 1537
25 926
26 595
27 993
28 1616
29 452
30 725
31 565
32 956
33 887
34 1426
35 1031
36 811
37 1340
38 1439
39 1398
40 943
41 286
42 1140
43 1251
44 853
45 549
46 958
47 1100
48 458
49 1099
50 396
51 1529
52 941
53 1137
54 1298
55 587
56 1023
57 489
58 1290
59 229
60 315
61 550
62 1593
63 511
64 1424
65 1640
66 1238
67 1447
68 1526
69 786
70 1392
71 1378
72 622
73 600
74 1655
75 199
76 1649
77 363
78 878
79 1313
80 1155
81 494
82 983
83 1506
<Cost of performing task>
1 473.4
2 308.3
3 843.4
4 396.6
5 837.9
6 770.7
7 568.0
8 472.2
9 875.4
10 710.9
11 437.7
12 766.0
13 661.1
14 825.3
15 253.4
16 334.5
17 395.8
18 848.4
19 660.0
20 317.4
21 489.1
22 494.9
23 633.7
24 656.8
25 473.1
26 480.6
27 792.2
28 817.6
29 803.0
30 829.0
31 869.1
32 874.2
33 779.5
34 420.5
35 618.8
36 206.6
37 659.6
38 822.9
39 240.6
40 351.6
41 410.6
42 838.8
43 444.9
44 297.9
45 778.7
46 369.0
47 757.2
48 821.7
49 896.2
50 388.1
51 306.7
52 753.6
53 352.9
54 269.6
55 605.8
56 668.2
57 875.4
58 555.1
59 231.0
60 684.6
61 643.9
62 551.9
63 520.6
64 786.2
65 677.7
66 911.5
67 457.6
68 761.0
69 485.6
70 297.7
71 492.7
72 540.2
73 739.6
74 697.6
75 915.9
76 698.0
77 268.0
78 766.5
79 514.1
80 683.6
81 419.3
82 806.1
83 385.1
<task times>
1 1673
2 985
3 1836
4 973
5 1700
6 2881
7 2231
8 1040
9 1793
10 1250
11 700
12 464
13 500
14 1133
15 577
16 483
17 880
18 667
19 600
20 233
21 408
22 847
23 767
24 850
25 780
26 912
27 748
28 1863
29 714
30 1004
31 713
32 642
33 629
34 1234
35 1143
36 1266
37 792
38 1251
39 1310
40 663
41 494
42 1288
43 792
44 578
45 594
46 578
47 622
48 578
49 564
50 578
51 578
52 578
53 578
54 578
55 578
56 578
57 578
58 578
59 578
60 578
61 578
62 578
63 578
64 578
65 578
66 578
67 578
68 578
69 467
70 887
71 396
72 1296
73 1100
74 2543
75 764
76 357
77 701
78 1164
79 286
80 2100
81 450
82 1300
83 3691
<Precedence relations>
1 2 1
2 3 1
2 4 1
2 5 1
3 6 1
4 6 1
4 7 1
5 8 1
6 9 1
6 10 1
7 11 1
8 77 1
8 78 1
9 12 1
10 13 1
10 14 1
10 25 1
11 15 1
12 16 1
13 17 1
13 18 1
13 20 1
14 19 1
15 20 1
15 39 1
16 77 1
16 78 1
17 21 1
17 22 1
17 28 1
18 23 1
19 24 1
20 26 1
21 27 1
22 27 1
23 74 1
24 28 1
24 29 1
25 32 1
26 74 1
27 69 1
28 32 1
29 30 1
30 31 1
31 39 1
32 33 1
32 34 1
32 35 1
32 36 1
33 37 1
34 77 1
34 78 1
35 77 1
35 78 1
36 38 1
36 39 1
37 40 1
38 41 1
39 42 1
39 43 1
39 44 1
39 75 1
40 77 1
40 78 1
41 45 1
42 77 1
42 78 1
43 77 1
43 78 1
44 46 1
45 47 1
46 48 1
47 49 1
48 50 1
49 69 1
50 51 1
51 52 1
52 53 1
53 54 1
54 55 1
55 56 1
56 57 1
57 58 1
58 59 1
59 60 1
60 61 1
61 62 1
62 63 1
63 64 1
64 65 1
65 66 1
66 67 1
67 68 1
68 74 1
68 75 1
69 70 1
69 71 1
70 72 1
71 73 1
72 73 1
73 74 1
73 75 1
74 76 1
75 76 1
76 77 1
76 78 1
77 79 1
78 79 1
79 80 1
79 81 1
80 82 1
81 83 1
82 83 1
<end>
