<number of tasks>
75
<cycle time>
50
<Cost of running a workstation per unit time>
0.05
<Fix start-up cost of each workstation>
2.00
<Recycling value>
1 15
2 14
3 14
4 11
5 13
6 2
7 15
8 10
9 12
10 11
11 9
12 4
13 4
14 12
15 9
16 9
17 12
18 10
19 11
20 12
21 13
22 4
23 14
24 8
25 8
26 14
27 11
28 14
29 13
30 8
31 4
32 12
33 17
34 12
35 17
36 9
37 7
38 6
39 12
40 6
41 11
42 3
43 3
44 9
45 6
46 11
47 9
48 6
49 10
50 12
51 14
52 6
53 3
54 7
55 9
56 15
57 6
58 12
59 4
60 7
61 12
62 8
63 12
64 5
65 13
66 17
67 9
68 10
69 16
70 17
71 13
72 10
73 9
74 18
75 8
<Cost of performing task>
1 2.4
2 5.2
3 10.0
4 3.3
5 3.6
6 3.8
7 2.4
8 2.1
9 9.9
10 3.7
11 5.3
12 4.1
13 9.8
14 4.5
15 10.0
16 6.0
17 9.9
18 8.6
19 8.0
20 3.6
21 3.2
22 5.4
23 2.8
24 4.6
25 4.7
26 8.5
27 4.3
28 8.0
29 5.4
30 4.1
31 9.2
32 7.5
33 5.4
34 2.6
35 7.7
36 3.2
37 3.2
38 7.1
39 8.9
40 2.4
41 8.1
42 2.8
43 9.1
44 7.1
45 4.0
46 4.7
47 2.7
48 9.6
49 4.9
50 9.7
51 2.5
52 2.9
53 5.1
54 7.7
55 2.1
56 5.6
57 7.8
58 3.6
59 6.3
60 9.4
61 8.3
62 3.6
63 8.9
64 3.9
65 9.9
66 6.1
67 2.4
68 3.8
69 3.5
70 6.0
71 6.2
72 2.4
73 8.3
74 3.7
75 8.0
<task times>
1 23
2 24
3 25
4 26
5 23
6 22
7 6
8 22
9 23
10 21
11 22
12 15
13 5
14 23
15 4
16 26
17 21
18 5
19 24
20 25
21 26
22 26
23 24
24 27
25 20
26 23
27 25
28 13
29 3
30 11
31 21
32 22
33 21
34 22
35 25
36 8
37 22
38 24
39 22
40 21
41 6
42 26
43 22
44 6
45 21
46 25
47 11
48 22
49 21
50 25
51 22
52 22
53 23
54 22
55 22
56 25
57 23
58 21
59 22
60 22
61 22
62 22
63 21
64 27
65 23
66 2
67 26
68 25
69 24
70 22
71 24
72 4
73 22
74 10
75 25
<Precedence relations>
1 2 1
1 3 1
1 4 1
1 5 1
1 6 1
1 7 1
2 15 1
3 13 1
3 24 1
4 8 1
4 14 1
4 16 1
5 12 1
5 15 1
6 9 1
6 10 1
6 11 1
6 13 1
9 20 1
9 24 1
10 18 1
12 19 1
13 22 1
15 17 1
15 20 1
15 23 1
16 21 1
16 26 1
17 30 1
18 26 1
18 30 1
20 27 1
21 33 1
24 25 1
25 28 1
25 30 1
25 33 1
25 34 1
26 31 1
26 32 1
26 41 1
27 29 1
27 35 1
27 36 1
31 37 1
31 39 1
32 44 1
32 45 1
33 41 1
35 38 1
35 42 1
36 40 1
36 43 1
39 51 1
40 46 1
42 47 1
43 48 1
43 50 1
46 48 1
46 51 1
47 49 1
47 50 1
47 52 1
47 53 1
49 59 1
49 61 1
49 62 1
50 54 1
50 55 1
50 60 1
50 62 1
52 56 1
52 57 1
53 58 1
55 63 1
58 65 1
59 64 1
59 66 1
62 67 1
66 68 1
68 69 1
68 70 1
68 71 1
68 72 1
68 73 1
68 74 1
68 75 1
<end>
