<number of tasks>
83
<cycle time>
5048
<Cost of running a workstation per unit time>
0.05
<Fix start-up cost of each workstation>
185.00
<Recycling value>
1 1507
2 1407
3 727
4 462
5 1645
6 428
7 1554
8 976
9 1106
10 1598
11 751
12 227
13 1166
14 1200
15 1583
16 1243
17 1505
18 1377
19 1007
20 246
21 1159
22 1183
23 1498
24 1040
25 1395
26 282
27 883
28 1290
29 374
30 1427
31 1484
32 1539
33 1024
34 895
35 1506
36 275
37 1420
38 1385
39 1179
40 1402
41 746
42 1292
43 488
44 530
45 894
46 1084
47 947
48 345
49 1486
50 509
51 996
52 529
53 1255
54 732
55 871
56 1354
57 885
58 942
59 1584
60 367
61 1392
62 1459
63 1503
64 1543
65 1099
66 1664
67 421
68 359
69 926
70 271
71 1613
72 376
73 842
74 436
75 1611
76 1143
77 352
78 910
79 1596
80 1574
81 909
82 786
83 1450
<Cost of performing task>
1 405.7
2 634.8
3 757.4
4 462.5
5 249.6
6 845.7
7 516.4
8 694.7
9 499.5
10 394.9
11 342.6
12 416.2
13 368.8
14 521.7
15 690.3
16 846.9
17 304.7
18 371.4
19 320.7
20 889.5
21 392.1
22 245.9
23 612.6
24 903.1
25 696.2
26 814.0
27 535.0
28 586.8
29 790.7
30 649.9
31 886.5
32 441.2
33 328.2
34 439.1
35 924.9
36 774.2
37 702.5
38 612.4
39 609.1
40 277.1
41 420.8
42 837.2
43 772.9
44 196.7
45 869.2
46 685.3
47 922.3
48 473.9
49 647.9
50 701.8
51 434.4
52 429.3
53 681.5
54 226.2
55 668.5
56 531.0
57 751.4
58 875.6
59 795.3
60 360.4
61 716.7
62 561.0
63 249.4
64 622.9
65 212.4
66 367.6
67 718.3
68 422.8
69 225.4
70 372.4
71 227.7
72 825.4
73 629.6
74 738.4
75 358.6
76 686.2
77 343.2
78 487.3
79 732.6
80 756.2
81 415.5
82 454.2
83 902.9
<task times>
1 1673
2 985
3 1836
4 973
5 1700
6 2881
7 2231
8 1040
9 1793
10 1250
11 700
12 464
13 500
14 1133
15 577
16 483
17 880
18 667
19 600
20 233
21 408
22 847
23 767
24 850
25 780
26 912
27 748
28 1863
29 714
30 1004
31 713
32 642
33 629
34 1234
35 1143
36 1266
37 792
38 1251
39 1310
40 663
41 494
42 1288
43 792
44 578
45 594
46 578
47 622
48 578
49 564
50 578
51 578
52 578
53 578
54 578
55 578
56 578
57 578
58 578
59 578
60 578
61 578
62 578
63 578
64 578
65 578
66 578
67 578
68 578
69 467
70 887
71 396
72 1296
73 1100
74 2543
75 764
76 357
77 701
78 1164
79 286
80 2100
81 450
82 1300
83 3691
<Precedence relations>
1 2 1
2 3 1
2 4 1
2 5 1
3 6 1
4 6 1
4 7 1
5 8 1
6 9 1
6 10 1
7 11 1
8 77 1
8 78 1
9 12 1
10 13 1
10 14 1
10 25 1
11 15 1
12 16 1
13 17 1
13 18 1
13 20 1
14 19 1
15 20 1
15 39 1
16 77 1
16 78 1
17 21 1
17 22 1
17 28 1
18 23 1
19 24 1
20 26 1
21 27 1
22 27 1
23 74 1
24 28 1
24 29 1
25 32 1
26 74 1
27 69 1
28 32 1
29 30 1
30 31 1
31 39 1
32 33 1
32 34 1
32 35 1
32 36 1
33 37 1
34 77 1
34 78 1
35 77 1
35 78 1
36 38 1
36 39 1
37 40 1
38 41 1
39 42 1
39 43 1
39 44 1
39 75 1
40 77 1
40 78 1
41 45 1
42 77 1
42 78 1
43 77 1
43 78 1
44 46 1
45 47 1
46 48 1
47 49 1
48 50 1
49 69 1
50 51 1
51 52 1
52 53 1
53 54 1
54 55 1
55 56 1
56 57 1
57 58 1
58 59 1
59 60 1
60 61 1
61 62 1
62 63 1
63 64 1
64 65 1
65 66 1
66 67 1
67 68 1
68 74 1
68 75 1
69 70 1
69 71 1
70 72 1
71 73 1
72 73 1
73 74 1
73 75 1
74 76 1
75 76 1
76 77 1
76 78 1
77 79 1
78 79 1
79 80 1
79 81 1
80 82 1
81 83 1
82 83 1
<end>
