<number of tasks>
94
<cycle time>
201
<Cost of running a workstation per unit time>
0.05
<Fix start-up cost of each workstation>
9.00
<Recycling value>
1 29
2 66
3 78
4 26
5 12
6 46
7 60
8 28
9 13
10 11
11 20
12 50
13 57
14 10
15 49
16 20
17 15
18 11
19 78
20 44
21 18
22 24
23 46
24 66
25 47
26 78
27 35
28 66
29 9
30 18
31 30
32 15
33 18
34 81
35 38
36 21
37 26
38 63
39 12
40 74
41 61
42 23
43 34
44 72
45 47
46 43
47 59
48 19
49 24
50 41
51 41
52 22
53 32
54 18
55 70
56 40
57 13
58 28
59 13
60 68
61 61
62 46
63 20
64 30
65 72
66 54
67 38
68 74
69 81
70 37
71 29
72 65
73 68
74 55
75 28
76 14
77 75
78 54
79 65
80 78
81 41
82 70
83 35
84 30
85 41
86 74
87 22
88 70
89 54
90 76
91 63
92 35
93 44
94 29
<Cost of performing task>
1 30.9
2 44.5
3 19.1
4 22.8
5 12.4
6 24.8
7 27.1
8 30.5
9 34.5
10 27.9
11 42.0
12 17.7
13 25.6
14 43.9
15 19.7
16 26.6
17 13.4
18 33.3
19 34.4
20 24.4
21 31.0
22 38.1
23 15.6
24 43.1
25 26.0
26 33.3
27 12.1
28 22.0
29 31.9
30 44.3
31 32.2
32 24.2
33 16.2
34 23.5
35 31.1
36 35.2
37 21.7
38 17.5
39 40.3
40 36.2
41 24.8
42 23.3
43 37.0
44 20.5
45 31.9
46 42.0
47 29.1
48 11.1
49 24.1
50 10.3
51 23.7
52 36.5
53 40.4
54 18.1
55 35.6
56 13.5
57 42.1
58 36.2
59 41.5
60 33.6
61 22.9
62 36.5
63 35.8
64 20.2
65 41.0
66 20.3
67 36.3
68 14.2
69 14.2
70 30.0
71 41.3
72 17.5
73 38.3
74 11.8
75 13.0
76 9.1
77 25.7
78 16.8
79 35.8
80 42.0
81 32.5
82 13.4
83 28.2
84 30.8
85 14.5
86 36.1
87 21.8
88 38.6
89 33.9
90 12.7
91 30.7
92 42.9
93 9.8
94 44.3
<task times>
1 158
2 42
3 17
4 24
5 71
6 66
7 50
8 55
9 30
10 28
11 113
12 114
13 57
14 65
15 15
16 11
17 10
18 19
19 8
20 17
21 57
22 40
23 17
24 11
25 17
26 27
27 17
28 18
29 16
30 18
31 50
32 18
33 13
34 21
35 63
36 8
37 63
38 9
39 20
40 72
41 30
42 69
43 27
44 9
45 41
46 38
47 76
48 31
49 11
50 29
51 48
52 8
53 171
54 48
55 43
56 18
57 94
58 9
59 19
60 24
61 8
62 34
63 62
64 12
65 8
66 47
67 27
68 18
69 52
70 65
71 72
72 51
73 58
74 53
75 76
76 93
77 86
78 76
79 9
80 14
81 55
82 32
83 22
84 35
85 63
86 59
87 149
88 40
89 24
90 123
91 25
92 115
93 103
94 54
<Precedence relations>
1 2 1
1 3 1
1 4 1
1 5 1
1 6 1
1 7 1
1 8 1
1 9 1
1 10 1
2 11 1
2 17 1
3 12 1
4 11 1
4 16 1
5 11 1
5 13 1
5 16 1
5 18 1
6 11 1
6 13 1
6 15 1
6 19 1
7 42 1
8 29 1
9 11 1
10 19 1
10 37 1
10 48 1
10 50 1
11 14 1
12 20 1
12 52 1
12 61 1
13 82 1
14 21 1
14 22 1
14 23 1
14 24 1
14 25 1
14 26 1
14 27 1
14 28 1
14 29 1
14 30 1
14 31 1
14 32 1
15 81 1
16 75 1
17 82 1
18 75 1
19 75 1
20 78 1
21 39 1
21 40 1
21 41 1
21 53 1
21 60 1
21 71 1
22 38 1
22 49 1
22 58 1
22 72 1
23 34 1
23 35 1
24 37 1
24 44 1
25 33 1
25 56 1
25 57 1
25 60 1
25 63 1
25 65 1
25 73 1
26 41 1
26 43 1
27 54 1
27 55 1
27 56 1
27 58 1
27 62 1
28 33 1
28 35 1
28 40 1
28 43 1
28 49 1
28 51 1
28 52 1
28 54 1
29 75 1
30 36 1
30 42 1
30 59 1
31 74 1
32 36 1
32 44 1
32 45 1
32 46 1
32 47 1
32 48 1
32 50 1
32 60 1
32 69 1
33 78 1
34 78 1
35 78 1
36 82 1
37 61 1
37 62 1
37 64 1
37 66 1
37 67 1
37 68 1
37 69 1
37 70 1
37 71 1
37 72 1
37 73 1
38 82 1
39 82 1
40 78 1
41 78 1
42 74 1
43 78 1
44 75 1
45 75 1
46 75 1
46 76 1
47 75 1
48 75 1
49 78 1
50 75 1
51 78 1
52 78 1
53 76 1
53 77 1
54 78 1
55 77 1
56 77 1
57 76 1
57 77 1
58 77 1
59 82 1
60 77 1
61 77 1
62 77 1
63 77 1
64 74 1
65 74 1
66 75 1
66 76 1
67 74 1
68 82 1
69 75 1
69 77 1
70 76 1
70 77 1
71 76 1
72 76 1
73 77 1
74 82 1
75 82 1
76 82 1
77 78 1
78 79 1
78 80 1
79 81 1
80 81 1
81 82 1
82 83 1
83 84 1
83 85 1
84 86 1
85 86 1
86 87 1
87 88 1
88 89 1
88 90 1
89 92 1
90 91 1
90 93 1
92 94 1
<end>
