<number of tasks>
83
<cycle time>
8898
<Cost of running a workstation per unit time>
0.05
<Fix start-up cost of each workstation>
185.00
<Recycling value>
1 530
2 250
3 1328
4 1072
5 673
6 900
7 302
8 988
9 692
10 411
11 1112
12 415
13 1322
14 884
15 949
16 303
17 842
18 445
19 455
20 630
21 1109
22 1214
23 754
24 688
25 583
26 461
27 495
28 440
29 349
30 569
31 984
32 1378
33 192
34 1592
35 845
36 409
37 667
38 577
39 911
40 1220
41 264
42 564
43 993
44 1408
45 728
46 1510
47 1139
48 1273
49 1040
50 327
51 1075
52 1431
53 206
54 1063
55 1339
56 422
57 1332
58 1341
59 1127
60 621
61 1165
62 1088
63 883
64 474
65 479
66 1399
67 1009
68 973
69 1188
70 1103
71 1279
72 535
73 1477
74 693
75 217
76 1007
77 1402
78 1647
79 653
80 1302
81 1146
82 778
83 1265
<Cost of performing task>
1 855.0
2 746.0
3 558.1
4 827.8
5 264.9
6 394.6
7 404.4
8 442.7
9 736.1
10 538.7
11 713.1
12 443.7
13 886.8
14 475.2
15 327.1
16 518.5
17 665.7
18 636.8
19 387.6
20 463.3
21 399.9
22 382.2
23 880.3
24 366.2
25 605.5
26 518.2
27 413.7
28 661.4
29 812.2
30 518.7
31 761.8
32 340.9
33 863.3
34 638.3
35 453.3
36 421.9
37 527.2
38 493.1
39 703.4
40 437.8
41 887.8
42 607.5
43 204.9
44 607.2
45 548.5
46 862.2
47 842.2
48 609.4
49 446.1
50 680.0
51 676.4
52 239.2
53 611.6
54 386.7
55 441.1
56 691.5
57 645.0
58 516.8
59 372.7
60 272.9
61 572.8
62 607.8
63 530.1
64 498.5
65 333.9
66 240.0
67 709.8
68 687.8
69 618.2
70 691.4
71 324.2
72 639.9
73 449.4
74 393.3
75 192.7
76 390.6
77 630.2
78 883.5
79 550.5
80 484.0
81 264.3
82 503.4
83 588.0
<task times>
1 1673
2 985
3 1836
4 973
5 1700
6 2881
7 2231
8 1040
9 1793
10 1250
11 700
12 464
13 500
14 1133
15 577
16 483
17 880
18 667
19 600
20 233
21 408
22 847
23 767
24 850
25 780
26 912
27 748
28 1863
29 714
30 1004
31 713
32 642
33 629
34 1234
35 1143
36 1266
37 792
38 1251
39 1310
40 663
41 494
42 1288
43 792
44 578
45 594
46 578
47 622
48 578
49 564
50 578
51 578
52 578
53 578
54 578
55 578
56 578
57 578
58 578
59 578
60 578
61 578
62 578
63 578
64 578
65 578
66 578
67 578
68 578
69 467
70 887
71 396
72 1296
73 1100
74 2543
75 764
76 357
77 701
78 1164
79 286
80 2100
81 450
82 1300
83 3691
<Precedence relations>
1 2 1
2 3 1
2 4 1
2 5 1
3 6 1
4 6 1
4 7 1
5 8 1
6 9 1
6 10 1
7 11 1
8 77 1
8 78 1
9 12 1
10 13 1
10 14 1
10 25 1
11 15 1
12 16 1
13 17 1
13 18 1
13 20 1
14 19 1
15 20 1
15 39 1
16 77 1
16 78 1
17 21 1
17 22 1
17 28 1
18 23 1
19 24 1
20 26 1
21 27 1
22 27 1
23 74 1
24 28 1
24 29 1
25 32 1
26 74 1
27 69 1
28 32 1
29 30 1
30 31 1
31 39 1
32 33 1
32 34 1
32 35 1
32 36 1
33 37 1
34 77 1
34 78 1
35 77 1
35 78 1
36 38 1
36 39 1
37 40 1
38 41 1
39 42 1
39 43 1
39 44 1
39 75 1
40 77 1
40 78 1
41 45 1
42 77 1
42 78 1
43 77 1
43 78 1
44 46 1
45 47 1
46 48 1
47 49 1
48 50 1
49 69 1
50 51 1
51 52 1
52 53 1
53 54 1
54 55 1
55 56 1
56 57 1
57 58 1
58 59 1
59 60 1
60 61 1
61 62 1
62 63 1
63 64 1
64 65 1
65 66 1
66 67 1
67 68 1
68 74 1
68 75 1
69 70 1
69 71 1
70 72 1
71 73 1
72 73 1
73 74 1
73 75 1
74 76 1
75 76 1
76 77 1
76 78 1
77 79 1
78 79 1
79 80 1
79 81 1
80 82 1
81 83 1
82 83 1
<end>
