<number of tasks>
83
<cycle time>
5853
<Cost of running a workstation per unit time>
0.05
<Fix start-up cost of each workstation>
185.00
<Recycling value>
1 995
2 980
3 1434
4 802
5 970
6 987
7 683
8 660
9 1592
10 1093
11 1336
12 1279
13 1200
14 1442
15 339
16 1265
17 905
18 999
19 965
20 635
21 504
22 240
23 1340
24 793
25 1358
26 1285
27 550
28 272
29 1519
30 1315
31 1620
32 556
33 952
34 592
35 637
36 715
37 876
38 641
39 1064
40 1456
41 334
42 1012
43 886
44 534
45 408
46 764
47 203
48 1617
49 1019
50 1581
51 823
52 1009
53 1592
54 1238
55 1569
56 442
57 250
58 337
59 1160
60 1140
61 1476
62 1453
63 1232
64 280
65 535
66 877
67 1295
68 1321
69 728
70 376
71 1081
72 1469
73 870
74 1094
75 1535
76 1565
77 270
78 1175
79 1037
80 1572
81 536
82 817
83 330
<Cost of performing task>
1 694.2
2 794.4
3 732.2
4 690.0
5 445.1
6 432.7
7 449.3
8 833.3
9 543.5
10 686.5
11 912.7
12 284.0
13 649.0
14 584.6
15 624.3
16 596.3
17 471.5
18 885.4
19 771.5
20 615.3
21 223.2
22 465.4
23 437.5
24 742.2
25 499.0
26 212.1
27 252.7
28 811.1
29 347.2
30 853.1
31 680.3
32 499.7
33 541.3
34 678.8
35 914.9
36 538.6
37 352.2
38 544.0
39 724.8
40 883.5
41 727.0
42 662.8
43 890.8
44 417.2
45 747.1
46 201.8
47 594.2
48 584.3
49 653.3
50 247.7
51 293.0
52 841.7
53 498.4
54 690.4
55 615.7
56 809.3
57 816.0
58 379.4
59 646.0
60 338.6
61 231.2
62 691.9
63 420.5
64 501.1
65 416.6
66 552.7
67 592.0
68 760.4
69 328.1
70 484.9
71 208.1
72 723.4
73 279.4
74 498.5
75 353.3
76 472.4
77 473.4
78 683.9
79 404.2
80 244.3
81 443.2
82 632.2
83 885.7
<GHG saved when resuing part>
1 6.7
2 6.1
3 35.0
4 4.9
5 4.0
6 6.9
7 33.0
8 16.5
9 21.9
10 3.5
11 10.8
12 5.2
13 5.4
14 16.7
15 8.5
16 19.5
17 16.1
18 4.0
19 9.1
20 21.5
21 7.3
22 9.4
23 10.6
24 29.7
25 8.6
26 5.4
27 4.2
28 5.2
29 3.1
30 14.4
31 30.5
32 8.3
33 38.6
34 11.6
35 34.0
36 0.8
37 6.5
38 33.8
39 4.0
40 16.5
41 4.3
42 34.1
43 29.0
44 7.8
45 5.4
46 37.5
47 27.5
48 7.1
49 31.0
50 16.8
51 25.6
52 32.1
53 17.1
54 10.0
55 1.3
56 0.0
57 24.2
58 4.8
59 39.1
60 26.9
61 29.4
62 8.8
63 13.8
64 6.4
65 38.3
66 39.5
67 11.1
68 4.2
69 10.0
70 24.2
71 2.2
72 18.5
73 8.1
74 18.7
75 14.6
76 1.4
77 4.6
78 26.1
79 21.0
80 12.9
81 0.1
82 39.6
83 21.0
<GHG producted when removing part>
1 0.8
2 0.8
3 0.4
4 0.8
5 0.4
6 0.1
7 0.5
8 0.5
9 0.8
10 0.7
11 0.8
12 0.3
13 0.7
14 0.1
15 0.6
16 0.8
17 0.2
18 0.4
19 0.7
20 0.6
21 0.5
22 0.3
23 0.9
24 0.6
25 0.5
26 0.4
27 0.4
28 0.8
29 0.8
30 0.1
31 0.0
32 1.0
33 0.9
34 0.5
35 0.5
36 0.2
37 0.2
38 0.3
39 0.6
40 0.4
41 0.8
42 0.1
43 0.3
44 0.0
45 0.8
46 0.2
47 0.0
48 0.7
49 0.1
50 0.6
51 1.0
52 0.2
53 0.6
54 0.5
55 0.8
56 0.9
57 0.9
58 0.3
59 0.2
60 0.8
61 0.1
62 0.9
63 0.5
64 1.0
65 0.7
66 1.0
67 0.6
68 0.3
69 0.4
70 0.8
71 0.5
72 0.2
73 0.1
74 0.6
75 0.5
76 0.1
77 0.2
78 0.1
79 0.7
80 0.5
81 0.5
82 0.6
83 0.6
<task times>
1 1673
2 985
3 1836
4 973
5 1700
6 2881
7 2231
8 1040
9 1793
10 1250
11 700
12 464
13 500
14 1133
15 577
16 483
17 880
18 667
19 600
20 233
21 408
22 847
23 767
24 850
25 780
26 912
27 748
28 1863
29 714
30 1004
31 713
32 642
33 629
34 1234
35 1143
36 1266
37 792
38 1251
39 1310
40 663
41 494
42 1288
43 792
44 578
45 594
46 578
47 622
48 578
49 564
50 578
51 578
52 578
53 578
54 578
55 578
56 578
57 578
58 578
59 578
60 578
61 578
62 578
63 578
64 578
65 578
66 578
67 578
68 578
69 467
70 887
71 396
72 1296
73 1100
74 2543
75 764
76 357
77 701
78 1164
79 286
80 2100
81 450
82 1300
83 3691
<precedence relations>
1 2 1
2 3 1
2 4 1
2 5 1
3 6 1
4 6 1
4 7 1
5 8 1
6 9 1
6 10 1
7 11 1
8 77 1
8 78 1
9 12 1
10 13 1
10 14 1
10 25 1
11 15 1
12 16 1
13 17 1
13 18 1
13 20 1
14 19 1
15 20 1
15 39 1
16 77 1
16 78 1
17 21 1
17 22 1
17 28 1
18 23 1
19 24 1
20 26 1
21 27 1
22 27 1
23 74 1
24 28 1
24 29 1
25 32 1
26 74 1
27 69 1
28 32 1
29 30 1
30 31 1
31 39 1
32 33 1
32 34 1
32 35 1
32 36 1
33 37 1
34 77 1
34 78 1
35 77 1
35 78 1
36 38 1
36 39 1
37 40 1
38 41 1
39 42 1
39 43 1
39 44 1
39 75 1
40 77 1
40 78 1
41 45 1
42 77 1
42 78 1
43 77 1
43 78 1
44 46 1
45 47 1
46 48 1
47 49 1
48 50 1
49 69 1
50 51 1
51 52 1
52 53 1
53 54 1
54 55 1
55 56 1
56 57 1
57 58 1
58 59 1
59 60 1
60 61 1
61 62 1
62 63 1
63 64 1
64 65 1
65 66 1
66 67 1
67 68 1
68 74 1
68 75 1
69 70 1
69 71 1
70 72 1
71 73 1
72 73 1
73 74 1
73 75 1
74 76 1
75 76 1
76 77 1
76 78 1
77 79 1
78 79 1
79 80 1
79 81 1
80 82 1
81 83 1
82 83 1
<end>
