<number of tasks>
75
<cycle time>
47
<Cost of running a workstation per unit time>
0.05
<Fix start-up cost of each workstation>
2.00
<Recycling value>
1 3
2 13
3 10
4 9
5 11
6 12
7 15
8 14
9 14
10 11
11 12
12 6
13 17
14 9
15 14
16 3
17 5
18 14
19 17
20 16
21 4
22 16
23 4
24 12
25 5
26 8
27 17
28 3
29 10
30 17
31 7
32 13
33 18
34 8
35 5
36 7
37 8
38 14
39 16
40 16
41 15
42 13
43 6
44 18
45 7
46 5
47 4
48 12
49 18
50 11
51 14
52 8
53 8
54 5
55 18
56 3
57 10
58 11
59 11
60 6
61 3
62 17
63 15
64 15
65 14
66 13
67 3
68 13
69 8
70 3
71 6
72 2
73 9
74 7
75 3
<Cost of performing task>
1 7.7
2 4.3
3 4.8
4 6.2
5 5.5
6 9.8
7 6.2
8 8.8
9 7.9
10 7.8
11 8.7
12 3.2
13 2.8
14 8.1
15 4.5
16 4.6
17 2.3
18 3.0
19 4.1
20 7.2
21 9.8
22 3.9
23 4.8
24 4.3
25 3.3
26 3.7
27 9.4
28 5.4
29 4.6
30 2.2
31 2.1
32 4.3
33 5.2
34 6.3
35 3.2
36 3.1
37 7.2
38 4.3
39 8.3
40 6.8
41 5.7
42 9.7
43 4.8
44 6.1
45 3.0
46 7.3
47 8.4
48 2.2
49 6.0
50 10.0
51 7.5
52 8.0
53 3.5
54 7.0
55 4.9
56 3.8
57 5.8
58 5.1
59 6.4
60 9.5
61 6.6
62 3.5
63 9.0
64 3.2
65 3.5
66 9.2
67 9.8
68 7.6
69 8.9
70 3.5
71 3.5
72 4.1
73 3.8
74 5.1
75 2.2
<GHG saved when resuing part>
1 13.3
2 28.3
3 11.8
4 1.2
5 10.0
6 14.6
7 35.3
8 7.6
9 4.2
10 17.5
11 8.1
12 0.0
13 1.6
14 20.8
15 1.1
16 8.8
17 0.2
18 0.2
19 0.7
20 7.7
21 28.3
22 24.1
23 6.0
24 11.5
25 25.1
26 13.7
27 9.3
28 1.0
29 24.9
30 10.2
31 17.6
32 30.6
33 25.8
34 4.5
35 34.6
36 25.2
37 4.7
38 15.7
39 30.7
40 0.6
41 35.9
42 34.2
43 31.3
44 10.4
45 3.8
46 6.2
47 13.1
48 3.1
49 5.2
50 30.3
51 20.8
52 22.7
53 4.5
54 32.7
55 9.9
56 19.7
57 2.3
58 28.2
59 8.6
60 39.3
61 35.3
62 4.3
63 1.6
64 10.8
65 19.2
66 38.0
67 32.5
68 4.1
69 25.1
70 3.1
71 16.2
72 15.9
73 7.4
74 36.0
75 36.9
<GHG producted when removing part>
1 0.2
2 0.9
3 0.1
4 0.3
5 0.7
6 0.6
7 0.8
8 0.8
9 0.0
10 0.0
11 0.6
12 0.2
13 0.3
14 0.4
15 0.2
16 0.2
17 0.8
18 0.1
19 0.0
20 0.1
21 0.1
22 0.0
23 1.0
24 0.8
25 0.0
26 0.7
27 0.8
28 0.7
29 0.5
30 0.3
31 0.7
32 0.2
33 0.4
34 0.9
35 0.7
36 0.8
37 0.4
38 0.4
39 1.0
40 0.2
41 0.6
42 0.5
43 0.7
44 0.0
45 0.7
46 0.4
47 0.3
48 0.6
49 0.1
50 0.0
51 0.8
52 0.2
53 0.4
54 0.6
55 0.4
56 0.6
57 0.8
58 0.4
59 0.0
60 0.8
61 0.4
62 0.4
63 0.0
64 0.9
65 1.0
66 0.5
67 0.2
68 0.8
69 0.8
70 0.9
71 0.2
72 1.0
73 1.0
74 0.2
75 1.0
<task times>
1 23
2 24
3 25
4 26
5 23
6 22
7 6
8 22
9 23
10 21
11 22
12 15
13 5
14 23
15 4
16 26
17 21
18 5
19 24
20 25
21 26
22 26
23 24
24 27
25 20
26 23
27 25
28 13
29 3
30 11
31 21
32 22
33 21
34 22
35 25
36 8
37 22
38 24
39 22
40 21
41 6
42 26
43 22
44 6
45 21
46 25
47 11
48 22
49 21
50 25
51 22
52 22
53 23
54 22
55 22
56 25
57 23
58 21
59 22
60 22
61 22
62 22
63 21
64 27
65 23
66 2
67 26
68 25
69 24
70 22
71 24
72 4
73 22
74 10
75 25
<precedence relations>
1 2 1
1 3 1
1 4 1
1 5 1
1 6 1
1 7 1
2 15 1
3 13 1
3 24 1
4 8 1
4 14 1
4 16 1
5 12 1
5 15 1
6 9 1
6 10 1
6 11 1
6 13 1
9 20 1
9 24 1
10 18 1
12 19 1
13 22 1
15 17 1
15 20 1
15 23 1
16 21 1
16 26 1
17 30 1
18 26 1
18 30 1
20 27 1
21 33 1
24 25 1
25 28 1
25 30 1
25 33 1
25 34 1
26 31 1
26 32 1
26 41 1
27 29 1
27 35 1
27 36 1
31 37 1
31 39 1
32 44 1
32 45 1
33 41 1
35 38 1
35 42 1
36 40 1
36 43 1
39 51 1
40 46 1
42 47 1
43 48 1
43 50 1
46 48 1
46 51 1
47 49 1
47 50 1
47 52 1
47 53 1
49 59 1
49 61 1
49 62 1
50 54 1
50 55 1
50 60 1
50 62 1
52 56 1
52 57 1
53 58 1
55 63 1
58 65 1
59 64 1
59 66 1
62 67 1
66 68 1
68 69 1
68 70 1
68 71 1
68 72 1
68 73 1
68 74 1
68 75 1
<end>
