<number of tasks>
83
<cycle time>
5048
<Cost of running a workstation per unit time>
0.05
<Fix start-up cost of each workstation>
185.00
<Recycling value>
1 1507
2 1407
3 727
4 462
5 1645
6 428
7 1554
8 976
9 1106
10 1598
11 751
12 227
13 1166
14 1200
15 1583
16 1243
17 1505
18 1377
19 1007
20 246
21 1159
22 1183
23 1498
24 1040
25 1395
26 282
27 883
28 1290
29 374
30 1427
31 1484
32 1539
33 1024
34 895
35 1506
36 275
37 1420
38 1385
39 1179
40 1402
41 746
42 1292
43 488
44 530
45 894
46 1084
47 947
48 345
49 1486
50 509
51 996
52 529
53 1255
54 732
55 871
56 1354
57 885
58 942
59 1584
60 367
61 1392
62 1459
63 1503
64 1543
65 1099
66 1664
67 421
68 359
69 926
70 271
71 1613
72 376
73 842
74 436
75 1611
76 1143
77 352
78 910
79 1596
80 1574
81 909
82 786
83 1450
<Cost of performing task>
1 405.7
2 634.8
3 757.4
4 462.5
5 249.6
6 845.7
7 516.4
8 694.7
9 499.5
10 394.9
11 342.6
12 416.2
13 368.8
14 521.7
15 690.3
16 846.9
17 304.7
18 371.4
19 320.7
20 889.5
21 392.1
22 245.9
23 612.6
24 903.1
25 696.2
26 814.0
27 535.0
28 586.8
29 790.7
30 649.9
31 886.5
32 441.2
33 328.2
34 439.1
35 924.9
36 774.2
37 702.5
38 612.4
39 609.1
40 277.1
41 420.8
42 837.2
43 772.9
44 196.7
45 869.2
46 685.3
47 922.3
48 473.9
49 647.9
50 701.8
51 434.4
52 429.3
53 681.5
54 226.2
55 668.5
56 531.0
57 751.4
58 875.6
59 795.3
60 360.4
61 716.7
62 561.0
63 249.4
64 622.9
65 212.4
66 367.6
67 718.3
68 422.8
69 225.4
70 372.4
71 227.7
72 825.4
73 629.6
74 738.4
75 358.6
76 686.2
77 343.2
78 487.3
79 732.6
80 756.2
81 415.5
82 454.2
83 902.9
<GHG saved when resuing part>
1 3.0
2 21.6
3 24.8
4 14.5
5 28.7
6 31.0
7 39.0
8 0.4
9 1.8
10 3.2
11 35.8
12 12.2
13 2.7
14 28.1
15 36.7
16 5.0
17 1.3
18 6.6
19 22.0
20 16.7
21 9.5
22 14.2
23 2.1
24 23.0
25 30.4
26 8.8
27 6.3
28 6.8
29 16.2
30 9.6
31 8.1
32 3.0
33 9.0
34 28.6
35 3.1
36 9.6
37 9.1
38 28.2
39 36.1
40 15.2
41 20.3
42 30.0
43 37.5
44 30.5
45 17.6
46 33.4
47 4.2
48 28.5
49 1.3
50 13.9
51 26.8
52 15.2
53 3.7
54 35.1
55 9.3
56 25.7
57 20.7
58 39.1
59 7.8
60 9.8
61 12.3
62 21.9
63 9.3
64 1.9
65 2.2
66 3.2
67 21.7
68 30.8
69 4.1
70 10.4
71 33.3
72 18.3
73 21.2
74 22.3
75 31.4
76 3.2
77 11.7
78 14.2
79 8.4
80 24.1
81 18.9
82 39.0
83 8.1
<GHG producted when removing part>
1 0.4
2 0.1
3 0.4
4 0.4
5 0.9
6 0.6
7 0.3
8 0.7
9 0.8
10 0.4
11 0.5
12 0.9
13 0.7
14 0.9
15 0.1
16 0.1
17 0.9
18 0.4
19 0.6
20 0.6
21 0.3
22 0.4
23 0.5
24 0.4
25 1.0
26 0.0
27 0.4
28 0.3
29 0.0
30 0.3
31 0.1
32 0.8
33 0.2
34 0.2
35 0.3
36 0.7
37 0.7
38 0.9
39 0.2
40 0.9
41 0.1
42 0.9
43 0.1
44 0.8
45 0.8
46 0.5
47 0.4
48 0.2
49 0.7
50 0.4
51 0.4
52 0.7
53 0.2
54 0.5
55 0.3
56 0.3
57 0.2
58 0.3
59 0.7
60 1.0
61 0.4
62 0.4
63 0.8
64 0.3
65 0.6
66 0.8
67 0.9
68 0.1
69 0.6
70 0.7
71 0.7
72 0.8
73 0.2
74 0.2
75 0.6
76 0.2
77 0.9
78 0.1
79 0.7
80 0.8
81 0.1
82 0.6
83 0.1
<task times>
1 1673
2 985
3 1836
4 973
5 1700
6 2881
7 2231
8 1040
9 1793
10 1250
11 700
12 464
13 500
14 1133
15 577
16 483
17 880
18 667
19 600
20 233
21 408
22 847
