<number of tasks>
83
<cycle time>
8412
<Cost of running a workstation per unit time>
0.05
<Fix start-up cost of each workstation>
185.00
<Recycling value>
1 207
2 1131
3 1614
4 1088
5 1007
6 208
7 1604
8 452
9 649
10 1554
11 199
12 1614
13 1475
14 1540
15 800
16 809
17 428
18 390
19 663
20 724
21 1516
22 563
23 262
24 1511
25 955
26 1535
27 564
28 716
29 1602
30 199
31 616
32 1166
33 338
34 1525
35 1041
36 586
37 488
38 1158
39 1613
40 1439
41 356
42 1175
43 1520
44 646
45 311
46 931
47 243
48 1115
49 214
50 240
51 1178
52 1002
53 713
54 931
55 1162
56 696
57 403
58 407
59 1659
60 1429
61 1477
62 1217
63 700
64 388
65 898
66 1395
67 750
68 467
69 1044
70 1291
71 609
72 932
73 1101
74 1574
75 426
76 1444
77 507
78 504
79 1382
80 1527
81 1279
82 1637
83 881
<Cost of performing task>
1 527.0
2 750.6
3 232.2
4 541.9
5 873.0
6 384.1
7 261.6
8 680.7
9 524.3
10 673.1
11 807.7
12 840.5
13 546.7
14 449.0
15 536.7
16 735.2
17 343.5
18 290.3
19 562.8
20 458.2
21 316.9
22 894.4
23 591.2
24 610.9
25 555.7
26 847.1
27 329.8
28 621.7
29 210.3
30 822.6
31 704.6
32 366.4
33 452.1
34 260.2
35 424.4
36 330.9
37 552.9
38 665.2
39 783.1
40 791.9
41 331.0
42 887.7
43 688.3
44 296.2
45 538.7
46 694.9
47 730.9
48 670.2
49 557.5
50 653.4
51 557.6
52 213.7
53 503.5
54 615.1
55 724.5
56 209.7
57 532.2
58 382.0
59 488.4
60 855.1
61 479.5
62 290.9
63 832.0
64 854.5
65 283.9
66 696.0
67 773.2
68 913.4
69 311.6
70 669.6
71 239.7
72 435.5
73 839.9
74 351.3
75 540.8
76 813.9
77 351.9
78 411.0
79 918.4
80 193.7
81 756.7
82 313.1
83 833.8
<GHG saved when resuing part>
1 9.2
2 34.9
3 18.7
4 4.3
5 11.4
6 0.6
7 29.8
8 6.1
9 12.1
10 25.0
11 17.3
12 19.6
13 5.2
14 19.7
15 12.0
16 2.3
17 4.2
18 8.0
19 1.2
20 34.9
21 18.8
22 35.7
23 39.7
24 9.9
25 37.5
26 1.3
27 14.6
28 34.5
29 4.6
30 26.7
31 15.8
32 4.1
33 5.5
34 8.5
35 6.2
36 2.1
37 27.5
38 12.1
39 1.2
40 2.7
41 1.5
42 24.0
43 1.9
44 10.4
45 22.7
46 31.7
47 24.1
48 4.5
49 16.4
50 35.7
51 2.1
52 19.8
53 7.7
54 7.6
55 32.5
56 7.8
57 4.0
58 6.0
59 32.3
60 17.3
61 17.7
62 29.1
63 0.0
64 7.7
65 21.1
66 14.4
67 18.2
68 8.4
69 5.1
70 30.8
71 4.9
72 2.7
73 1.5
74 5.9
75 18.4
76 4.6
77 9.2
78 27.2
79 17.8
80 5.2
81 10.1
82 1.7
83 28.4
<GHG producted when removing part>
1 0.6
2 0.8
3 0.9
4 0.4
5 0.3
6 0.2
7 0.4
8 1.0
9 0.5
10 0.3
11 0.6
12 0.8
13 0.1
14 0.3
