<number of tasks>
83
<cycle time>
10816
<Cost of running a workstation per unit time>
0.05
<Fix start-up cost of each workstation>
185.00
<Recycling value>
1 244
2 1596
3 740
4 1334
5 1167
6 1282
7 739
8 255
9 808
10 843
11 1179
12 1099
13 525
14 1158
15 1645
16 1413
17 617
18 817
19 961
20 647
21 1517
22 1580
23 722
24 1537
25 926
26 595
27 993
28 1616
29 452
30 725
31 565
32 956
33 887
34 1426
35 1031
36 811
37 1340
38 1439
39 1398
40 943
41 286
42 1140
43 1251
44 853
45 549
46 958
47 1100
48 458
49 1099
50 396
51 1529
52 941
53 1137
54 1298
55 587
56 1023
57 489
58 1290
59 229
60 315
61 550
62 1593
63 511
64 1424
65 1640
66 1238
67 1447
68 1526
69 786
70 1392
71 1378
72 622
73 600
74 1655
75 199
76 1649
77 363
78 878
79 1313
80 1155
81 494
82 983
83 1506
<Cost of performing task>
1 473.4
2 308.3
3 843.4
4 396.6
5 837.9
6 770.7
7 568.0
8 472.2
9 875.4
10 710.9
11 437.7
12 766.0
13 661.1
14 825.3
15 253.4
16 334.5
17 395.8
18 848.4
19 660.0
20 317.4
21 489.1
22 494.9
23 633.7
24 656.8
25 473.1
26 480.6
27 792.2
28 817.6
29 803.0
30 829.0
31 869.1
32 874.2
33 779.5
34 420.5
35 618.8
36 206.6
37 659.6
38 822.9
39 240.6
40 351.6
41 410.6
42 838.8
43 444.9
44 297.9
45 778.7
46 369.0
47 757.2
48 821.7
49 896.2
50 388.1
51 306.7
52 753.6
53 352.9
54 269.6
55 605.8
56 668.2
57 875.4
58 555.1
59 231.0
60 684.6
61 643.9
62 551.9
63 520.6
64 786.2
65 677.7
66 911.5
67 457.6
68 761.0
69 485.6
70 297.7
71 492.7
72 540.2
73 739.6
74 697.6
75 915.9
76 698.0
77 268.0
78 766.5
79 514.1
80 683.6
81 419.3
82 806.1
83 385.1
<GHG saved when resuing part>
1 11.2
2 22.5
3 37.1
4 4.2
5 38.3
6 32.8
7 5.3
8 31.3
9 10.3
10 4.9
11 3.3
12 32.0
13 6.1
14 24.2
15 4.8
16 4.0
17 1.8
18 6.0
19 3.5
20 23.0
21 0.6
22 15.0
23 10.4
24 10.2
25 33.7
26 2.8
27 15.1
28 1.8
29 20.7
30 12.9
31 13.2
32 15.3
33 18.3
34 0.7
35 18.4
36 36.3
37 3.4
38 4.8
39 26.9
40 35.7
41 5.5
42 7.7
43 4.0
44 30.4
45 5.9
46 0.7
47 4.6
48 6.2
49 0.3
50 31.1
51 23.3
52 38.0
53 9.3
54 7.4
55 7.8
56 30.3
57 7.0
58 2.6
59 10.7
60 9.8
61 24.0
62 0.9
63 4.1
64 3.2
65 5.5
66 21.7
67 5.9
68 6.8
69 37.9
70 4.8
71 9.2
72 36.0
73 4.7
74 3.7
75 29.7
76 7.1
77 2.3
78 1.6
79 14.5
80 7.6
81 2.4
82 26.4
83 8.4
<GHG producted when removing part>
1 0.1
2 0.3
3 0.0
4 0.8
5 0.6
6 0.2
7 0.9
8 0.2
9 0.1
10 0.4
11 0.5
12 0.3
13 0.1
14 1.0
15 0.8
16 0.3
17 0.4
18 0.4
19 0.5
20 0.2
21 0.4
22 0.4
23 0.2
24 0.1
25 0.5
26 0.9
27 1.0
28 0.5
29 1.0
30 0.4
31 0.1
32 0.7
33 0.1
34 0.1
35 0.1
36 0.8
37 0.2
38 0.8
