<number of tasks>
70
<cycle time>
179
<Cost of running a workstation per unit time>
0.05
<Fix start-up cost of each workstation>
8.00
<Recycling value>
1 30
2 38
3 11
4 41
5 52
6 32
7 33
8 38
9 63
10 9
11 55
12 34
13 26
14 67
15 16
16 22
17 28
18 8
19 38
20 35
21 57
22 41
23 57
24 68
25 62
26 66
27 9
28 9
29 50
30 56
31 64
32 9
33 19
34 61
35 53
36 22
37 10
38 67
39 33
40 50
41 41
42 10
43 33
44 60
45 40
46 15
47 22
48 14
49 66
50 30
51 8
52 45
53 46
54 17
55 33
56 51
57 63
58 35
59 25
60 40
61 16
62 19
63 24
64 60
65 68
66 34
67 43
68 19
69 71
70 17
<Cost of performing task>
1 14.4
2 27.5
3 35.8
4 21.1
5 18.1
6 8.3
7 23.3
8 8.5
9 32.9
10 13.2
11 26.5
12 21.3
13 13.1
14 38.1
15 19.3
16 13.5
17 24.5
18 11.1
19 15.7
20 9.3
21 33.7
22 31.6
23 20.4
24 38.0
25 9.3
26 28.4
27 33.9
28 38.9
29 19.4
30 26.8
31 13.7
32 22.6
33 31.4
34 17.4
35 12.6
36 22.1
37 14.6
38 8.0
39 28.0
40 11.8
41 22.6
42 31.3
43 21.4
44 11.5
45 35.1
46 17.7
47 16.9
48 8.6
49 21.2
50 23.1
51 10.4
52 19.4
53 29.0
54 38.2
55 15.4
56 20.5
57 30.6
58 13.3
59 24.3
60 10.5
61 20.3
62 9.3
63 26.9
64 9.1
65 8.2
66 38.6
67 37.1
68 8.7
69 16.4
70 26.0
<GHG saved when resuing part>
1 3.3
2 8.5
3 25.8
4 7.5
5 18.6
6 35.2
7 5.4
8 7.1
9 0.0
10 19.8
11 34.8
12 37.3
13 25.0
14 30.4
15 37.2
16 7.0
17 27.3
18 35.7
19 37.1
20 0.9
21 3.6
22 38.8
23 24.8
24 15.4
25 3.3
26 31.0
27 32.5
28 38.3
29 13.7
30 30.1
31 33.1
32 15.1
33 7.9
34 22.9
35 3.5
36 24.7
37 16.5
38 3.8
39 1.2
40 26.7
41 16.7
42 7.1
43 13.9
44 12.2
45 3.9
46 4.9
47 3.3
48 5.2
49 0.1
50 15.2
51 18.0
52 28.0
53 37.5
54 16.7
55 5.5
56 9.3
57 14.4
58 13.6
59 1.7
60 2.6
61 22.7
62 28.3
63 6.7
64 28.5
65 6.3
66 28.2
67 21.1
68 4.9
69 32.7
70 0.3
<GHG producted when removing part>
1 0.3
2 0.3
3 0.9
4 0.1
5 0.5
6 0.7
7 0.4
8 0.1
9 0.9
10 0.3
11 0.5
12 0.4
13 0.5
14 0.5
15 0.8
16 0.0
17 0.8
18 0.6
19 0.9
20 0.4
21 0.5
22 0.4
23 0.5
24 0.8
25 1.0
26 0.6
27 0.4
28 0.3
29 0.9
30 0.6
31 0.1
32 1.0
33 0.2
34 0.0
35 0.8
36 0.1
37 0.3
38 0.2
39 0.5
40 0.1
41 0.5
42 0.2
43 0.7
44 0.8
45 0.4
46 0.3
47 0.9
48 0.7
49 0.2
50 0.9
51 0.1
52 0.5
53 0.1
54 0.4
55 0.2
56 0.3
57 0.9
58 0.3
59 0.4
60 0.4
61 0.1
62 0.6
63 0.7
64 0.8
65 0.3
66 0.8
67 0.7
68 0.1
69 0.5
70 0.2
<task times>
1 17
2 66
3 54
4 52
5 6
6 88
7 21
8 128
9 68
10 70
11 85
12 21
13 134
14 135
15 94
16 90
17 50
18 143
19 19
20 54
21 50
22 40
23 73
24 12
25 152
26 42
27 45
28 74
29 26
30 11
31 31
32 50
33 102
34 46
35 35
36 40
37 2
38 1
39 3
40 13
41 16
42 25
43 21
44 43
45 30
46 83
47 89
48 56
49 59
50 43
51 11
52 26
53 44
54 121
55 38
56 68
57 22
58 7
59 16
60 32
61 25
62 27
63 156
64 28
65 15
66 26
67 18
68 72
69 23
70 27
<precedence relations>
1 2 1
1 41 1
1 69 1
1 70 1
2 3 1
3 4 1
3 68 1
4 6 1
4 7 1
5 6 1
5 24 1
5 30 1
6 8 1
7 8 1
8 12 1
9 10 1
10 11 1
11 12 1
12 13 1
12 14 1
13 23 1
14 23 1
15 16 1
16 17 1
16 18 1
17 19 1
18 19 1
19 20 1
19 22 1
19 57 1
20 21 1
21 23 1
22 23 1
23 25 1
23 31 1
23 33 1
24 25 1
25 26 1
25 27 1
25 28 1
25 29 1
26 35 1
27 35 1
28 35 1
29 35 1
30 31 1
31 32 1
32 35 1
33 34 1
34 35 1
35 36 1
35 44 1
35 48 1
35 51 1
35 53 1
35 56 1
35 60 1
35 61 1
35 62 1
36 37 1
37 38 1
38 39 1
39 40 1
40 42 1
41 42 1
42 43 1
43 50 1
44 45 1
45 46 1
46 47 1
47 50 1
48 49 1
49 50 1
51 52 1
52 54 1
53 54 1
54 55 1
57 58 1
58 59 1
59 60 1
61 65 1
62 63 1
63 64 1
64 65 1
64 66 1
64 67 1
<end>
