<number of tasks>
70
<cycle time>
168
<Cost of running a workstation per unit time>
0.05
<Fix start-up cost of each workstation>
8.00
<Recycling value>
1 49
2 23
3 48
4 68
5 17
6 23
7 47
8 36
9 31
10 29
11 71
12 12
13 25
14 17
15 66
16 31
17 43
18 70
19 22
20 49
21 61
22 36
23 17
24 10
25 42
26 25
27 50
28 52
29 68
30 35
31 71
32 45
33 42
34 23
35 34
36 60
37 70
38 10
39 66
40 52
41 27
42 12
43 50
44 24
45 25
46 22
47 10
48 27
49 32
50 57
51 51
52 18
53 18
54 39
55 39
56 29
57 48
58 37
59 17
60 45
61 39
62 9
63 11
64 9
65 16
66 59
67 18
68 56
69 22
70 19
<Cost of performing task>
1 39.6
2 37.7
3 35.9
4 14.4
5 15.0
6 30.9
7 37.8
8 10.9
9 37.3
10 9.9
11 29.4
12 15.4
13 39.0
14 20.0
15 9.3
16 25.7
17 28.7
18 20.9
19 18.5
20 9.2
21 31.0
22 32.9
23 16.5
24 8.1
25 31.3
26 33.8
27 36.4
28 29.4
29 22.3
30 12.4
31 38.6
32 23.7
33 26.1
34 22.4
35 24.5
36 8.3
37 36.3
38 30.1
39 35.9
40 21.9
41 28.8
42 20.8
43 17.5
44 29.5
45 31.5
46 26.5
47 23.7
48 11.8
49 28.5
50 13.5
51 9.4
52 34.4
53 22.2
54 11.8
55 25.5
56 10.3
57 13.7
58 12.1
59 22.2
60 35.5
61 22.1
62 9.1
63 17.5
64 13.2
65 27.2
66 8.5
67 21.5
68 37.8
69 22.8
70 38.3
<GHG saved when resuing part>
1 9.7
2 31.1
3 4.6
4 3.0
5 30.5
6 6.9
7 3.9
8 1.3
9 13.2
10 17.4
11 30.7
12 35.0
13 28.7
14 7.8
15 11.7
16 13.4
17 25.8
18 23.8
19 1.8
20 32.4
21 3.2
22 37.3
23 28.2
24 31.6
25 10.5
26 9.4
27 5.1
28 23.1
29 37.6
30 12.5
31 13.2
32 23.1
33 15.1
34 18.1
35 17.1
36 21.7
37 1.7
38 21.3
39 14.6
40 1.4
41 8.4
42 39.2
43 0.3
44 2.7
45 8.8
46 29.2
47 15.3
48 4.8
49 12.7
50 3.8
51 7.3
52 2.8
53 3.5
54 1.0
55 31.0
56 3.1
57 34.2
58 7.8
59 3.5
60 10.3
61 5.4
62 0.5
63 32.4
64 4.1
65 7.2
66 10.6
67 3.6
68 30.6
69 5.0
70 9.1
<GHG producted when removing part>
1 0.6
2 0.7
3 0.4
4 1.0
5 0.1
6 0.6
7 0.3
8 0.3
9 0.7
10 0.3
11 0.3
12 0.8
13 0.0
14 0.1
15 0.8
16 0.6
17 0.0
18 0.6
19 0.4
20 0.8
21 0.9
22 0.8
23 0.7
24 0.2
25 0.0
26 0.7
27 0.4
28 0.7
29 0.6
30 0.5
31 0.9
32 0.0
33 0.8
34 1.0
35 0.0
36 0.3
37 0.2
38 0.9
39 0.0
40 0.2
41 0.8
42 0.5
43 0.1
44 0.4
45 0.3
46 0.4
47 0.5
48 0.2
49 0.4
50 0.1
51 0.1
52 0.4
53 0.7
54 0.8
55 0.7
56 0.7
57 0.6
58 0.0
59 0.1
60 0.3
61 0.1
62 0.4
63 0.4
64 0.5
65 0.8
66 0.7
67 0.7
68 0.8
69 0.4
70 0.1
<task times>
1 17
2 66
3 54
4 52
5 6
6 88
7 21
8 128
9 68
10 70
11 85
12 21
13 134
14 135
15 94
16 90
17 50
18 143
19 19
20 54
21 50
22 40
23 73
24 12
25 152
26 42
27 45
28 74
29 26
30 11
31 31
32 50
33 102
34 46
35 35
36 40
37 2
38 1
39 3
40 13
41 16
42 25
43 21
44 43
45 30
46 83
47 89
48 56
49 59
50 43
51 11
52 26
53 44
54 121
55 38
56 68
57 22
58 7
59 16
60 32
61 25
62 27
63 156
64 28
65 15
66 26
67 18
68 72
69 23
70 27
<precedence relations>
1 2 1
1 41 1
1 69 1
1 70 1
2 3 1
3 4 1
3 68 1
4 6 1
4 7 1
5 6 1
5 24 1
5 30 1
6 8 1
7 8 1
8 12 1
9 10 1
10 11 1
11 12 1
12 13 1
12 14 1
13 23 1
14 23 1
15 16 1
16 17 1
16 18 1
17 19 1
18 19 1
19 20 1
19 22 1
19 57 1
20 21 1
21 23 1
22 23 1
23 25 1
23 31 1
23 33 1
24 25 1
25 26 1
25 27 1
25 28 1
25 29 1
26 35 1
27 35 1
28 35 1
29 35 1
30 31 1
31 32 1
32 35 1
33 34 1
34 35 1
35 36 1
35 44 1
35 48 1
35 51 1
35 53 1
35 56 1
35 60 1
35 61 1
35 62 1
36 37 1
37 38 1
38 39 1
39 40 1
40 42 1
41 42 1
42 43 1
43 50 1
44 45 1
45 46 1
46 47 1
47 50 1
48 49 1
49 50 1
51 52 1
52 54 1
53 54 1
54 55 1
57 58 1
58 59 1
59 60 1
61 65 1
62 63 1
63 64 1
64 65 1
64 66 1
64 67 1
<end>
