<number of tasks>
75
<cycle time>
49
<Cost of running a workstation per unit time>
0.05
<Fix start-up cost of each workstation>
2.00
<Recycling value>
1 10
2 15
3 15
4 2
5 17
6 13
7 14
8 13
9 18
10 3
11 3
12 7
13 16
14 16
15 13
16 15
17 7
18 9
19 16
20 12
21 7
22 9
23 5
24 14
25 16
26 5
27 4
28 9
29 12
30 15
31 3
32 15
33 13
34 6
35 8
36 16
37 7
38 15
39 17
40 18
41 4
42 13
43 9
44 18
45 9
46 12
47 14
48 8
49 14
50 7
51 7
52 5
53 14
54 11
55 15
56 4
57 18
58 16
59 17
60 11
61 13
62 8
63 18
64 7
65 5
66 15
67 12
68 5
69 15
70 13
71 14
72 12
73 14
74 4
75 11
<Cost of performing task>
1 5.7
2 3.2
3 6.3
4 6.4
5 8.6
6 7.4
7 5.1
8 8.7
9 9.9
10 8.3
11 4.3
12 8.7
13 5.2
14 6.7
15 3.5
16 2.9
17 2.8
18 5.1
19 8.1
20 3.1
21 2.8
22 5.0
23 5.0
24 8.2
25 9.6
26 5.5
27 2.3
28 5.7
29 6.2
30 7.2
31 6.9
32 4.9
33 2.9
34 6.0
35 4.9
36 7.2
37 5.4
38 8.2
39 6.6
40 5.2
41 3.0
42 3.0
43 8.2
44 3.1
45 3.4
46 4.0
47 2.5
48 8.7
49 4.5
50 3.8
51 4.1
52 3.2
53 5.2
54 2.8
55 3.8
56 7.2
57 9.3
58 5.7
59 8.9
60 7.6
61 9.6
62 9.6
63 6.2
64 3.9
65 2.4
66 2.8
67 2.4
68 8.8
69 7.0
70 3.8
71 2.4
72 2.6
73 5.1
74 9.6
75 7.3
<GHG saved when resuing part>
1 20.9
2 26.2
3 28.3
4 14.7
5 34.3
6 3.9
7 30.7
8 0.4
9 30.1
10 3.8
11 11.9
12 8.9
13 20.4
14 36.1
15 7.3
16 4.0
17 8.4
18 2.6
19 22.8
20 5.9
21 39.6
22 10.7
23 29.3
24 29.3
25 10.8
26 37.9
27 10.3
28 1.2
29 4.5
30 1.5
31 27.7
32 10.1
33 26.8
34 32.0
35 0.2
36 30.4
37 29.1
38 36.3
39 33.0
40 16.7
41 17.8
42 1.4
43 28.3
44 9.6
45 23.5
46 7.7
47 5.1
48 2.3
49 21.6
50 8.2
51 9.1
52 34.1
53 20.1
54 8.9
55 4.2
56 19.7
57 2.3
58 9.0
59 7.0
60 2.0
61 23.4
62 38.7
63 10.4
64 2.0
65 37.5
66 25.3
67 5.1
68 13.6
69 39.1
70 19.3
71 31.2
72 21.5
73 1.9
74 1.6
75 38.8
<GHG producted when removing part>
1 0.7
2 0.5
3 1.0
4 0.9
5 0.3
6 0.3
7 0.4
8 0.3
9 0.2
10 0.2
11 0.1
12 0.2
13 0.9
14 0.9
15 0.0
16 0.7
17 0.0
18 0.9
19 0.4
20 0.1
21 0.1
22 0.7
23 0.6
24 0.4
25 0.4
26 0.6
27 0.5
28 0.6
29 0.3
30 0.8
31 0.6
32 0.9
33 0.1
34 0.8
35 0.5
36 0.7
37 0.1
38 0.5
39 0.8
40 0.1
41 0.8
42 0.1
43 0.8
44 0.3
45 0.8
46 0.1
47 0.3
48 0.2
49 0.7
50 0.6
51 0.6
52 0.5
53 0.1
54 0.1
55 0.1
56 0.6
57 0.9
58 0.1
59 0.9
60 0.6
61 0.3
62 0.8
63 0.4
64 0.1
65 0.3
66 0.2
67 0.1
68 0.6
69 0.2
70 0.6
71 0.9
72 0.2
73 0.9
74 0.5
75 0.6
<task times>
1 23
2 24
3 25
4 26
5 23
6 22
7 6
8 22
9 23
10 21
11 22
12 15
13 5
14 23
15 4
16 26
17 21
18 5
19 24
20 25
21 26
22 26
23 24
24 27
25 20
26 23
27 25
28 13
29 3
30 11
31 21
32 22
33 21
34 22
35 25
36 8
37 22
38 24
39 22
40 21
41 6
42 26
43 22
44 6
45 21
46 25
47 11
48 22
49 21
50 25
51 22
52 22
53 23
54 22
55 22
56 25
57 23
58 21
59 22
60 22
61 22
62 22
63 21
64 27
65 23
66 2
67 26
68 25
69 24
70 22
71 24
72 4
73 22
74 10
75 25
<precedence relations>
1 2 1
1 3 1
1 4 1
1 5 1
1 6 1
1 7 1
2 15 1
3 13 1
3 24 1
4 8 1
4 14 1
4 16 1
5 12 1
5 15 1
6 9 1
6 10 1
6 11 1
6 13 1
9 20 1
9 24 1
10 18 1
12 19 1
13 22 1
15 17 1
15 20 1
15 23 1
16 21 1
16 26 1
17 30 1
18 26 1
18 30 1
20 27 1
21 33 1
24 25 1
25 28 1
25 30 1
25 33 1
25 34 1
26 31 1
26 32 1
26 41 1
27 29 1
27 35 1
27 36 1
31 37 1
31 39 1
32 44 1
32 45 1
33 41 1
35 38 1
35 42 1
36 40 1
36 43 1
39 51 1
40 46 1
42 47 1
43 48 1
43 50 1
46 48 1
46 51 1
47 49 1
47 50 1
47 52 1
47 53 1
49 59 1
49 61 1
49 62 1
50 54 1
50 55 1
50 60 1
50 62 1
52 56 1
52 57 1
53 58 1
55 63 1
58 65 1
59 64 1
59 66 1
62 67 1
66 68 1
68 69 1
68 70 1
68 71 1
68 72 1
68 73 1
68 74 1
68 75 1
<end>
